ID_0,est,se
ALB,0,0
ARG,0.03500000000000003,0.18387171834952978
AUT,0,0
BEL,0,0
BGR,0,0
CHN,0,0
DEU,0,0
DOM,0.026000000000000023,0.15921478998305827
ESP,0,0
FRA,0,0
GRC,0,0
GTM,0.19999999999999996,0.40020015012510946
HND,0.771,0.42039949540375965
HRV,0,0
HUN,0,0
IND,0.12477400000000005,0.1504824997596997
ITA,0,0
MEX,0.4645322867318804,0.2597592166188537
NLD,0,0
PAK,0.08299999999999996,0.2760202658994212
PER,0.861,0.3461196307619647
PRT,0,0
ROU,0,0
SRB,0,0
SVN,0,0
TUR,0,0
USA,0.08999999999999997,0.28632495871296654
VEN,0.14600000000000002,0.3532829019480122
XKO,0,0
