year,month,gid_3,est,se
2019,03,CHE.24.8.40_1,0,0
2019,03,DEU.10.10.1_1,0,0
2019,03,DEU.15.13.7_1,0,0
2019,03,DEU.16.23.1_1,0,0
2019,03,ESP.1.1.6_1,0,0
2019,03,ESP.1.1.7_1,0,0
2019,03,ESP.1.2.2_1,0,0
2019,03,ESP.1.2.3_1,0,0
2019,03,ESP.1.2.5_1,0,0
2019,03,ESP.1.3.4_1,0,0
2019,03,ESP.1.4.2_1,0,0
2019,03,ESP.1.4.5_1,0,0
2019,03,ESP.1.4.8_1,0,0
2019,03,ESP.1.5.4_1,0,0
2019,03,ESP.1.7.1_1,0,0
2019,03,ESP.1.7.4_1,0,0
2019,03,ESP.1.8.1_1,0,0
2019,03,ESP.1.8.2_1,0,0
2019,03,ESP.1.8.3_1,0,0
2019,03,ESP.1.8.6_1,0,0
2019,03,ESP.10.1.1_1,0,0
2019,03,ESP.10.1.2_1,0,0
2019,03,ESP.10.1.4_1,0,0
2019,03,ESP.10.1.6_1,0,0
2019,03,ESP.10.1.7_1,0,0
2019,03,ESP.10.1.9_1,0,0
2019,03,ESP.10.2.2_1,0,0
2019,03,ESP.10.2.5_1,0,0
2019,03,ESP.10.2.7_1,0,0
2019,03,ESP.10.2.8_1,0,0
2019,03,ESP.10.3.13_1,0,0
2019,03,ESP.10.3.14_1,0,0
2019,03,ESP.10.3.1_1,0,0
2019,03,ESP.10.3.2_1,0,0
2019,03,ESP.10.3.6_1,0,0
2019,03,ESP.10.3.7_1,0,0
2019,03,ESP.10.3.8_1,0,0
2019,03,ESP.11.1.10_1,0,0
2019,03,ESP.11.1.11_1,0,0
2019,03,ESP.11.1.12_1,0,0
2019,03,ESP.11.1.1_1,0,0
2019,03,ESP.11.1.2_1,0,0
2019,03,ESP.11.1.4_1,0,0
2019,03,ESP.11.1.5_1,0,0
2019,03,ESP.11.1.6_1,0,0
2019,03,ESP.11.2.10_1,0,0
2019,03,ESP.11.2.1_1,0,0
2019,03,ESP.11.2.2_1,0,0
2019,03,ESP.11.2.4_1,0,0
2019,03,ESP.11.2.6_1,0,0
2019,03,ESP.11.2.9_1,0,0
2019,03,ESP.12.1.1_1,0,0
2019,03,ESP.12.4.1_1,0,0
