ID_0,est,se
ALB,1,0.21221718183234456
ARE,0.892,0.3105357184486713
AUT,0.9760310909066173,0.16063745085441666
BEL,0.108226936,0.07272081393710855
BGR,0,0
CHE,0.39513216370000004,0.19307294588642637
CHN,0,0
COL,0,0
CZE,0.916207,0.2946946104294176
DEU,0.9999629690473514,0.20559676788842662
DNK,0.993,0.08341437500789632
ESP,0.9999885308752391,0.1959195399488529
FRA,0.9115749095557795,0.07502621800450517
GBR,0.585,0.4929685771101623
GMB,0.58,0.49380547166252
GRC,0.03473599999999999,0.05149604578303445
HRV,0.83026237036744,0.3319769294503194
HUN,1,0.10274438307494561
IND,0.012988,0.020080360115513982
IRN,0.014000000000000012,0.11754921445002436
ITA,1,0.20517008135988227
MAR,0.013986999999999972,0.07247673009775477
MEX,0.517483,0.17719457867949306
NLD,1,0.15676105737243567
PAK,0,0
PER,0,0
POL,0.475,0.499624483612067
PRT,0.7396853182688801,0.23974735012521084
ROU,0.9595199999999999,0.17823801436027595
RUS,0.05300000000000005,0.22414558046332575
SAU,0.0010000000000000009,0.03162277660168379
SRB,0.726700573,0.22501999005737783
SVN,0.0010000000000000009,0.010540925533894597
TUR,0.999999996661618,0.13612705098417735
USA,0,0
UZB,0.889,0.3142893217686178
XKO,0.99985760188,0.10478977711947127
