year,month,gid_2,est,se
2015,10,ESP.10.1_1,0.152,0.3592005359475749
2015,10,ESP.10.2_1,0.009,0.09448771310560929
2015,10,ESP.10.3_1,0.112,0.3155242550986462
2015,10,ESP.18.1_1,0.094,0.29197474077263813
2015,10,ESP.2.1_1,0.037,0.1888562063228706
2015,10,ESP.2.2_1,0.064,0.24487540497968344
2015,10,ESP.2.3_1,0.034,0.18131981931624816
2015,10,ESP.4.1_1,0.077,0.26672484350382913
2015,10,ESP.4.3_1,0.048,0.21387319079712103
2015,10,ESP.6.1_1,0.091,0.28775302222878874
2015,10,ESP.6.2_1,0.085,0.2790212408632233
2015,10,ESP.6.3_1,0.022,0.1467567291047928
2015,10,ESP.6.4_1,0.075,0.26352313834736496
2015,10,FRA.11.11_1,0.101,0.3014795016081357
2015,10,FRA.11.6_1,0.062,0.24127621974453722
