ID_0,est,se
AGO,0.886455544,0.13578941047461132
ALB,0.9957035054655186,0.3550655294587205
ARE,0.9999999999011493,0.3437093552243962
ARG,0.9999999995553449,0.2115702698337376
AUS,0.990574402,0.3244768779837812
AUT,0.9999935645158027,0.22642694136123562
AZE,0.996512381394333,0.3167438834034481
BDI,0.66,0.47394580346767984
BEL,0.14922623700582405,0.07722027299762617
BFA,0.08699999999999997,0.2819760814510878
BGD,0.9999557607826476,0.25829031204373665
BGR,0.999999999691797,0.3483866048782737
BIH,0.69660737209315,0.27093942967112783
BLR,0.846746682904576,0.3463703680915582
BOL,0.7952727025292392,0.23686103438877357
BRA,1,0.2734960826676325
BRN,1,0
BWA,0.664,0.47257520811753057
CAN,0.19476100000000007,0.27417189295208877
CHE,0.999970922173454,0.23092310826202941
CHL,0.9999999970925616,0.19231434477303894
CHN,0.996136,0.1963632549304759
CIV,0.07899999999999996,0.13493686656343387
CMR,0,0
COD,0.99147484,0.1627238337200122
COL,1,0.2470268477412924
CRI,0.9225343770058382,0.3618850568287684
CUB,0.22899999999999998,0.42039949540375965
CZE,0.9999999893778178,0.26291804789038264
DEU,1,0.2616944936421861
DJI,0.07099999999999995,0.25695335184625445
DNK,0.995101071624208,0.3796336141490442
DOM,0.9998821838655902,0.29885010160975745
DZA,1,0.289244428169938
ECU,1,0.21375928791616186
EGY,1,0.3185521335409554
ESP,0.9999999999999994,0.15465160444748344
EST,0.8960337112728114,0.4593494160534494
ETH,0.9993967150465628,0.24037654205643727
FIN,0.9529822372462362,0.41425110263092885
FJI,0.986,0.11754921445002436
FRA,0.999999845036393,0.12687232828029135
FRO,0.815,0.38849186082326864
GAB,0.0030000000000000027,0.05471740119919799
GBR,0.999984683161607,0.27267400835367694
GEO,0.9740260116180788,0.249878117276243
GHA,0.99660428128,0.37672913793528273
GLP,0.014000000000000012,0.11754921445002436
GMB,0.689,0.4631344227041362
GNQ,0.661,0.47360669685225454
GRC,0.7833947789027557,0.20166645910211323
GTM,0.9919245157133386,0.35623805285304494
HND,0.902876923027,0.3693325028834505
HRV,0.9999999950745124,0.40691715582913657
HTI,0.07999999999999996,0.27142894774447635
HUN,0.9999999998437155,0.17439604952718768
IDN,1,0.21218090869224884
IND,1,0.20515681605330532
IRL,0.996008,0.05392474469612123
IRN,1,0.27802446160173655
IRQ,0.9950064318291094,0.2797507597314061
ISL,0.589,0.49226143594773025
ITA,1,0.15522904668840343
JOR,0.9998521572872091,0.19784990164767252
JPN,0.604,0.48930912869414506
KAZ,0.9817818521085516,0.4555204244105443
KEN,0.9999930927640914,0.18840170974172418
KGZ,0.683502574,0.3791293074724469
KHM,0.99267341392,0.21177571051728197
KOR,1,0.2658866535758033
LAO,0.847,0.3601676286407771
LBN,0.9997388382142591,0.2107975100197953
LKA,1,0.27640610845564095
LTU,0.9670712681653721,0.4028573400349273
LUX,0.8561852693747201,0.3987130907218218
LVA,0.7174942534,0.40106711402090006
MAR,0.9983106112806038,0.1979675737760407
MDG,0.94610881,0.27818188025392593
MEX,1,0.24606096696750024
MLT,0.624856,0.37823047619666195
MMR,0.996171878570896,0.226691065590381
MNG,0.393277,0.2855908262114868
MOZ,0,0
MRT,0.765514112,0.37363296217720865
MTQ,0.404,0.4909429956981004
MYS,0.9997690593300516,0.2837700019149576
"NAM",0.946942,0.4070275163214946
NER,0.31835800000000003,0.257772342569953
NGA,0.9999999999766295,0.3390085687634025
NIC,0.9998756357303272,0.23484489308362225
NLD,1,0.11659885602314889
NOR,0.59321312,0.43819449623120127
NPL,0.4820066559999999,0.312025356741094
NZL,0.0040000000000000036,0.06315051850925682
OMN,0.9980385322758256,0.3696677887753457
PAK,1,0.1716477168111802
PAN,0.9999424013449,0.2999658183031202
PER,0.9999391266012339,0.25197651249746145
PHL,0.9999779885320293,0.375805205629895
POL,0.9999998746417718,0.28068458170231153
PRK,0.403,0.4907461989988632
PRT,0.9999964982873691,0.2673079350201304
PRY,0.9993525153170012,0.30544600060862387
PSE,0.5866696686080001,0.17592679609595702
REU,0.47551600000000005,0.4188932098243965
ROU,0.9999999999999998,0.37736916080495214
RUS,1,0.3737309563386725
SAU,0.999999859914192,0.24328350258854495
SDN,0.96619,0.33935034682613757
SEN,0.648187523803,0.2531643218547936
SLB,0.6802299999999999,0.45884397444473346
SLE,0.484,0.49999399395792143
SLV,0.9526913235226,0.2711732350051484
SOM,0.9854354331449675,0.2713929667368951
SRB,0.978765893873896,0.2113860539818525
SSD,0.817642,0.33428264339038033
SVK,0.9835676995374371,0.26103986629751724
SVN,0.9183903295659025,0.3086539014892822
SWE,0.9962377549953018,0.36324814280412926
SYR,1,0.20280653001794272
TCD,0.917,0.2760202658994212
TGO,0.135865,0.18675866956899476
THA,1,0.30165603566777915
TKM,0.44603100000000007,0.29562147519313514
TUN,0.999995312796113,0.414070687132683
TUR,1,0.2616543170221759
TWN,0.5405262262,0.13335788027105497
TZA,1,0.014899656960995213
UGA,0.999949284086752,0.1822457796802372
UKR,0.9999999999993379,0.35556636921703544
URY,0.9999925431064032,0.21968924949913568
USA,0.9999999999997942,0.29611521727009427
UZB,0.9996799779743102,0.328142444089754
VEN,0.9997040780978791,0.33817502181580866
VNM,0.9999975773046661,0.272759925354135
XKO,0.04200000000000004,0.10034475107881363
YEM,0.821152,0.2763666770238327
Z01,0.667032904,0.3736117910623568
Z07,1,0
ZAF,0.9997861803894839,0.2904861619608331
ZMB,0.052000000000000046,0.22213812222431645
