ID_0,est,se
ALB,0,0
ARG,0.04400000000000004,0.20519772441746548
AUT,0,0
BEL,0,0
BGR,0,0
CHN,0,0
DEU,0,0
DOM,0.03600000000000003,0.18638331132035063
ESP,0,0
FRA,0,0
GRC,0,0
GTM,0.19500000000000006,0.3963989557656934
HND,0.794,0.4046328307586122
HRV,0,0
HUN,0,0
IND,0.10617299999999996,0.14181064228387122
ITA,0,0
MEX,0.47296790896117136,0.2580574828097091
NLD,0,0
PAK,0.07399999999999995,0.2619018758859749
PER,0.857,0.3502480173729377
PRT,0,0
ROU,0,0
SRB,0,0
SVN,0,0
TUR,0,0
USA,0.08299999999999996,0.2760202658994212
VEN,0.15500000000000003,0.362085771753194
XKO,0,0
