year,month,gid_4,est,se
2022,04,ALA.1.1_2,0.44568245125348194,0.932952303175245
2022,04,ALA.1.2_2,0.4958217270194986,0.9576304088739007
2022,04,ALA.2.1_2,0.43036211699164345,0.9241623234042908
2022,04,ALA.2.2_2,0.44428969359331477,0.9321780945720698
2022,04,ALA.2.3_2,0.4387186629526463,0.9290317540321136
2022,04,ALA.2.4_2,0.4721448467966574,0.946739668546752
2022,04,ALA.2.5_2,0.4498607242339833,0.9352454223357679
2022,04,ALA.2.6_2,0.4498607242339833,0.935245422335769
2022,04,ALA.2.7_2,0.4707520891364903,0.9460570807303388
2022,04,ALA.2.8_2,0.47771587743732596,0.9494229826584112
2022,04,ALA.3.1_2,0.45125348189415043,0.9359999999999922
2022,04,ALB.1.1.1_1,0.4749303621169917,0.9480907129594636
2022,04,ALB.1.1.10_1,0.5222841225626741,0.9682458365518543
2022,04,ALB.1.1.11_1,0.5055710306406686,0.9617296917533487
2022,04,ALB.1.1.12_1,0.46378830083565464,0.9425730740902701
2022,04,ALB.1.1.2_1,0.49025069637883006,0.9551879396223618
2022,04,ALB.1.1.3_1,0.4874651810584958,0.9539392014169524
2022,04,ALB.1.1.4_1,0.5306406685236769,0.9712651543219315
2022,04,ALB.1.1.5_1,0.5041782729805014,0.9611576353543752
2022,04,ALB.1.1.6_1,0.4972144846796657,0.9582296175760908
2022,04,ALB.1.1.7_1,0.5,0.9594144047282213
2022,04,ALB.1.1.8_1,0.48467966573816157,0.9526720317087144
2022,04,ALB.1.1.9_1,0.5194986072423399,0.9672042183530767
2022,04,ALB.1.2.1_1,0.5250696378830084,0.9692698282728125
2022,04,ALB.1.2.2_1,0.5041782729805014,0.961157635354375
2022,04,ALB.1.2.3_1,0.5125348189415042,0.9645226798785019
2022,04,ALB.1.3.1_1,0.4986072423398329,0.958824280043007
2022,04,ALB.1.3.10_1,0.5306406685236769,0.9712651543219315
2022,04,ALB.1.3.2_1,0.4860724233983287,0.9533079250693375
2022,04,ALB.1.3.3_1,0.5,0.9594144047282216
2022,04,ALB.1.3.4_1,0.49303621169916434,0.9564183185196712
2022,04,ALB.1.3.5_1,0.48050139275766013,0.950736556570738
2022,04,ALB.1.3.6_1,0.4721448467966574,0.9467396685467525
2022,04,ALB.1.3.7_1,0.4484679665738162,0.9344859549506311
2022,04,ALB.1.3.8_1,0.5,0.9594144047282215
2022,04,ALB.1.3.9_1,0.5125348189415042,0.964522679878502
2022,04,ALB.10.1.1_1,0.4874651810584958,0.9539392014169524
2022,04,ALB.10.1.2_1,0.5584958217270195,0.9802020199938353
2022,04,ALB.10.1.3_1,0.49164345403899723,0.9558054195284728
2022,04,ALB.10.1.4_1,0.4707520891364903,0.9460570807303391
2022,04,ALB.10.1.5_1,0.541782729805014,0.9750466655499097
2022,04,ALB.10.1.6_1,0.5194986072423399,0.9672042183530768
2022,04,ALB.10.1.7_1,0.49025069637883006,0.9551879396223616
