ID_0,est,se
ALB,0,0
ARG,0.481,0.4998888765404656
AUT,0,0
BEL,0,0
BGR,0,0
CHN,0,0
DEU,0,0
DOM,0.118,0.3227695465501356
ESP,0,0
FRA,0,0
GRC,0,0
GTM,0.16600000000000004,0.37226681638655706
HND,0.017000000000000015,0.1293357171384909
HRV,0,0
HUN,0,0
IND,0.04849000000000003,0.10097769965892538
ITA,0,0
MEX,0.25313232747379766,0.16533085182029392
NLD,0,0
PAK,0.017000000000000015,0.1293357171384909
PER,0.04800000000000004,0.21387319079712103
PRT,0,0
ROU,0,0
SRB,0,0
SVN,0,0
TUR,0,0
USA,0.06099999999999994,0.239450070654273
VEN,0.05700000000000005,0.2319586273558386
XKO,0,0
