year,month,gid_3,est,se
2022,02,ALB.5.2.12_1,0,0.3014795016081357
2022,02,ALB.5.2.3_1,0,0.3014795016081357
2022,02,AUT.6.10.19_2,0,0.26830577330349786
2022,02,AUT.6.10.4_2,0,0.26830577330349786
2022,02,AZE.1.2_1,0,0.29197474077263813
2022,02,BEL.1.1.1_1,0,0.28050433629924987
2022,02,BEL.2.1.1_1,0,0.2819760814510878
2022,02,BEL.2.1.3_1,0,0.2819760814510878
2022,02,BEL.2.2.3_1,0,0.2988114594326802
2022,02,BEL.2.4.1_1,0,0.28917057184232914
2022,02,BEL.3.2.5_1,0,0.28775302222878874
2022,02,BEL.3.3.2_1,0,0.29746341705239066
2022,02,DEU.1.20.1_1,0,0.31304631925323445
2022,02,DEU.1.21.10_1,0,0.28917057184232914
2022,02,DEU.10.23.10_1,0,0.296105857217784
2022,02,DEU.10.24.1_1,0,0.28343665312788385
2022,02,DEU.10.50.4_1,0,0.28775302222878874
2022,02,DEU.14.12.17_1,0,0.26830577330349786
2022,02,DEU.16.7.14_1,0,0.27450200609713465
2022,02,DEU.4.13.6_1,0,0.2933616557443407
2022,02,DEU.4.17.3_1,0,0.296105857217784
2022,02,DEU.4.4.15_1,0,0.29197474077263813
2022,02,ESP.1.1.1_1,0,0.28050433629924987
2022,02,ESP.1.2.2_1,0,0.2760202658994212
2022,02,ESP.1.2.3_1,0,0.2760202658994212
2022,02,ESP.1.7.1_1,0,0.28343665312788385
2022,02,ESP.1.7.4_1,0,0.28343665312788385
2022,02,ESP.1.8.3_1,0,0.290577761426155
2022,02,ESP.10.1.1_1,0,0.2819760814510878
2022,02,ESP.10.1.2_1,0,0.2819760814510878
2022,02,ESP.10.1.4_1,0,0.2819760814510878
2022,02,ESP.10.1.9_1,0,0.2819760814510878
2022,02,ESP.10.3.13_1,0,0.26830577330349786
2022,02,ESP.10.3.4_1,0,0.26830577330349786
2022,02,ESP.11.1.5_1,0,0.26352313834736496
2022,02,ESP.11.2.6_1,0,0.29197474077263813
2022,02,ESP.12.1.2_1,0,0.29746341705239066
2022,02,ESP.13.1.9_1,0,0.3014795016081357
2022,02,ESP.14.1.1_1,0,0.26987373312686774
2022,02,ESP.14.2.1_1,0,0.2790212408632233
2022,02,ESP.16.2.1_1,0,0.27297163499805893
2022,02,ESP.16.3.1_1,0,0.27142894774447635
2022,02,ESP.17.1.3_1,0,0.2790212408632233
2022,02,ESP.18.1.3_1,0,0.28917057184232914
2022,02,ESP.18.1.5_1,0,0.28917057184232914
2022,02,ESP.2.1.5_1,0,0.26830577330349786
2022,02,ESP.2.3.4_1,0,0.2775266131761439
2022,02,ESP.4.3.3_1,0,0.28917057184232914
