ID_0,est,se
ALB,0.9958833342784,0.22481170944193066
ARG,0.7442682654183039,0.37817795366595836
AUT,0.12295631296000009,0.026536682209230784
BEL,0,0
BGR,0.9999999999572239,0.3229743365641663
BIH,0.916322182,0.38655452450513095
BRA,0.83606704,0.360191421900053
CHE,0.5375285750000001,0.30140156718792177
CHN,0.88490521554808,0.3003116628902988
COL,0.04200000000000004,0.20068950215762726
DEU,0.357,0.15978484867011392
ESP,0.878425049346445,0.04265045040179462
FJI,0.493,0.5002011607355596
FRA,0.9942650567199983,0.16374610372144766
GRC,0.17218065699999996,0.1790292698951074
GTM,0.412764,0.31178246353415473
HND,0.66,0.47394580346767984
HRV,0.9998292335597523,0.39265006861129625
HUN,0.6157681276332426,0.11604372730407018
IND,0.22765108700000003,0.19623160020800487
ITA,0.9999970839843415,0.2202731914244754
KOR,0.35531200000000007,0.32398187795000927
LKA,0.634,0.4819504915199032
MEX,0.11466100000000001,0.20872082795532437
MMR,0.356,0.4790547917446328
NLD,0.4177519999999999,0.0015432606494682121
PAK,0,0
PAN,0.0020000000000000018,0.04469897088298564
PER,0.02300000000000002,0.0749891550384012
PRT,0.14257635367086408,0.11867782587713945
PSE,0.606,0.4888793337859589
ROU,0.694,0.258031972020504
SLB,0.769,0.42168331341993703
SRB,0.6829628588488461,0.22478514939256924
SVN,0.72298895578984,0.3643306962089037
THA,0.392,0.4884409632438444
TUR,0.999905790563986,0.3328668007454972
USA,0.5836805398174143,0.16439023150074206
XKO,0.373,0.48384409173317916
ZAF,0.474,0.4995733915788286
