ID_0,est,se
AGO,0.851639249,0.4459481107346266
ALB,0.9872074275568197,0.40304585956870115
ARE,0.9972394046581605,0.4184980616139067
ARG,0.999688927623536,0.3872972524569025
AUS,0.6015313,0.44072303105796995
AUT,0.9999999999949036,0.3510223589968748
AZE,0.9987878289598491,0.3476909941502605
BDI,0.18100000000000005,0.38521083498181535
BEL,0.7969572272914999,0.2106428344644513
BFA,0,0
BGD,0.9985458286816815,0.3503912152067189
BGR,0.999999999942333,0.37021373442834354
BIH,0.9616968866042007,0.39240688605736085
BLR,0.9899796124393984,0.4946213597285279
BOL,0.9655042620617432,0.34869708805763583
BRA,1,0.3728892837150939
BRN,0.31600000000000006,0.4651455260027343
BWA,0.03400000000000003,0.18131981931624816
CAN,0.46955800000000003,0.4224867257007244
CHE,0.9895565276724836,0.31657053676488056
CHL,0.8889099705286914,0.22555574796370584
CHN,0.7519359999999999,0.32168323257150694
CIV,0.14600199999999997,0.2593878893753022
CMR,0.026000000000000023,0.15921478998305827
COD,0.64154125,0.3375717362514479
COL,0.999999489212222,0.39845122437849084
CRI,0.8894719993091713,0.3132142005702839
CUB,0.31000000000000005,0.462724663395106
CZE,0.9987367869150102,0.35677727041831203
DEU,1,0.33101089989722304
DJI,0,0
DNK,0.888618837888,0.4558429094671779
DOM,1,0.28352738898743385
DZA,1,0.3865043232531004
ECU,0.9995449514894537,0.3131491426555613
EGY,0.9999999999126754,0.37023550999344995
ESP,0.948050798414323,0.13536773584814524
EST,0.9779288526985147,0.4844287926605665
ETH,0.8695329614401608,0.3202433027721234
FIN,0.9965914119863492,0.4841324988967713
FJI,0.15400000000000003,0.3611293596682696
FRA,0.9999996374511125,0.2544939251304823
FRO,0.32899999999999996,0.47008507738491334
GAB,0.19100000000000006,0.3932857404911519
GBR,0.9790907719345657,0.3045177106632893
GEO,0.919483072637307,0.3272608848182993
GHA,0.91218653866,0.47468193599475805
GLP,0.21399999999999997,0.41033202698835536
GMB,0.32000000000000006,0.46670956473787617
GNQ,0.18199999999999994,0.3860375953518323
GRC,0.7321980578120434,0.19976770696458523
GTM,0.9921347192669576,0.36846291712757545
HND,0.734453297113216,0.31734553533582754
HRV,0.9999999998954037,0.4141887344235354
HTI,0.0020000000000000018,0.04469897088298564
HUN,1,0.3410220822844893
IDN,1,0.3055253190198267
