ID_0,est,se
ALB,0,0
ARG,0.139,0.3461196307619647
AUT,0,0
BEL,0,0
BGR,0,0
CHN,0,0
DEU,0,0
DOM,0.026000000000000023,0.15921478998305827
ESP,0,0
FRA,0,0
GRC,0,0
GTM,0.982,0.13301764429463367
HND,0.015000000000000013,0.12161327966052798
HRV,0,0
HUN,0,0
IND,0.11619999999999997,0.14438925229615526
ITA,0,0
MEX,0.31357969837313515,0.19078153631863967
NLD,0,0
PAK,0.364,0.4813893805805605
PER,0.18799999999999994,0.39090767299812473
PRT,0,0
ROU,0,0
SRB,0,0
SVN,0,0
TUR,0,0
USA,0.013000000000000012,0.11333068359382575
VEN,0.07399999999999995,0.2619018758859749
XKO,0,0
