year,month,gid_4,est,se
2022,06,ALB.1.1.1_1,0.39518555667001004,0.9772696659571504
2022,06,ALB.1.1.10_1,0.3851554663991976,0.9727157858285294
2022,06,ALB.1.1.11_1,0.3510531594784353,0.9539392014169522
2022,06,ALB.1.1.12_1,0.32898696088264795,0.9389696480717588
2022,06,ALB.1.1.2_1,0.42527582748244735,0.9883804935347523
2022,06,ALB.1.1.3_1,0.4172517552657974,0.9857869952479642
2022,06,ALB.1.1.4_1,0.3410230692076229,0.9474175425861585
2022,06,ALB.1.1.5_1,0.3901705115346038,0.9750466655499098
2022,06,ALB.1.1.6_1,0.44332998996990974,0.9932492134404174
2022,06,ALB.1.1.7_1,0.33801404212637914,0.9453697689264334
2022,06,ALB.1.1.8_1,0.35506519558676025,0.9564183185196711
2022,06,ALB.1.1.9_1,0.2748244734202608,0.8920179370393782
2022,06,ALB.1.2.1_1,0.41023069207622864,0.9832985304575614
2022,06,ALB.1.2.2_1,0.5907723169508525,0.9840304873325906
2022,06,ALB.1.2.3_1,0.42126379137412234,0.9871170143402447
2022,06,ALB.1.3.1_1,0.324974924774323,0.9359999999999924
2022,06,ALB.1.3.10_1,0.24373119358074222,0.8577901841359519
2022,06,ALB.1.3.2_1,0.24573721163490472,0.86017440092111
2022,06,ALB.1.3.3_1,0.3600802407221665,0.9594144047282217
2022,06,ALB.1.3.4_1,0.2176529588766299,0.8244052401580187
2022,06,ALB.1.3.5_1,0.19558676028084254,0.7924014134263052
2022,06,ALB.1.3.6_1,0.3610832497492477,0.9600000000000088
2022,06,ALB.1.3.7_1,0.19759277833500502,0.7954646440917365
2022,06,ALB.1.3.8_1,0.32898696088264795,0.938969648071759
2022,06,ALB.1.3.9_1,0.2657973921765296,0.8826664149042872
2022,06,ALB.10.1.1_1,0.4744232698094283,0.9985409355654811
2022,06,ALB.10.1.2_1,0.5406218655967904,0.9969533589892847
2022,06,ALB.10.1.3_1,0.42126379137412234,0.9871170143402447
2022,06,ALB.10.1.4_1,0.18455366098294884,0.7749683864519858
2022,06,ALB.10.1.5_1,0.6700100300902708,0.9418619856433263
2022,06,ALB.10.1.6_1,0.5035105315947843,0.9999919999680024
2022,06,ALB.10.1.7_1,0.2778335005015045,0.8950329602869376
2022,06,ALB.10.2.1_1,0.2567703109327984,0.8728436286070984
2022,06,ALB.10.2.10_1,0.2587763289869609,0.8750679973579196
2022,06,ALB.10.2.2_1,0.3029087261785356,0.9182505104817561
2022,06,ALB.10.2.3_1,0.3430290872617854,0.9487591896788091
2022,06,ALB.10.2.4_1,0.24172517552657974,0.8553806170354735
2022,06,ALB.10.2.5_1,0.2848545636910732,0.9018736053350314
2022,06,ALB.10.2.6_1,0.3630892678034102,0.9611576353543754
2022,06,ALB.10.2.7_1,0.2367101303911735,0.8492443700137252
2022,06,ALB.10.2.8_1,0.2657973921765296,0.882666414904287
2022,06,ALB.10.2.9_1,0.29989969909729186,0.9156396671180236
2022,06,ALB.10.3.1_1,0.5416248746238717,0.9967948635501673
2022,06,ALB.10.3.10_1,0.23971915747241723,0.8529454847761304
2022,06,ALB.10.3.11_1,0.5667001003009027,0.9915139938498004
2022,06,ALB.10.3.12_1,0.3279839518555667,0.9382345122622644
2022,06,ALB.10.3.13_1,0.31795386158475425,0.9306148505155108
2022,06,ALB.10.3.14_1,0.3049147442326981,0.9199652167337569
2022,06,ALB.10.3.15_1,0.4834503510531595,0.9993517899118464
