ID_0,est,se
ALB,0,0
AUT,1,0.38083263543601203
BEL,0,0
BGR,0,0
CHE,0.8518499551000001,0.3810625037290564
CHN,0,0
DEU,0.71656484096,0.24973949067402826
ESP,0.47626503904000006,0.02267586019525683
FRA,0,0
GRC,0,0
HRV,0.547,0.1660117261718578
HUN,0.9999829003220957,0.2687601089969389
IND,0,0
ITA,0.582752665,0.008394112025851972
NLD,0.598,0.0013818233317568333
PAK,0,0
PER,0,0
PRT,0,0
ROU,0.21299999999999997,0.20481625838712048
SRB,0.0010000000000000009,0.015811388300841896
SVN,0.031000000000000028,0.05780145045187887
TUR,0,0
USA,0,0
XKO,0,0
