ID_0,est,se
ALB,0.9982582042128,0.16065223829277747
ARG,0.9060971586789,0.3458412303588562
AUT,0.12500576136000008,0.025336011054136732
BEL,0,0
BGR,0.999999999990567,0.3045038484570871
BIH,0.934025134,0.37532548190452963
BRA,0.926432,0.32927323375871315
CHE,0.527398,0.2611695049527397
CHN,0.859902595,0.09964263496711534
COL,0.010000000000000009,0.0995485304256668
DEU,0.11599999999999999,0.10679505119966241
ESP,0.8842071041287842,0.046286649586869684
FJI,0.772,0.4197525368502163
FRA,0.9962719233094941,0.13820797381240738
GRC,0.10975266400000006,0.14318461784237208
GTM,0.41255200000000003,0.30814204038535015
HND,0.653,0.4762539425745658
HRV,0.9998492579355608,0.385286479689069
HUN,0.5142624963938702,0.09257163596161792
IND,0.16765909999999995,0.16179535582382584
ITA,0.9999864906238507,0.16623587578113005
KOR,0.407956,0.3434045751511561
LKA,0.881,0.32395052700056526
MEX,0.08664000000000005,0.19597096181000762
MMR,0.394,0.4888793337859589
NLD,0.40859199999999996,0.0014741741248562568
PAK,0,0
PAN,0.0020000000000000018,0.04469897088298564
PER,0.0020000000000000018,0.02234948544149282
PRT,0.11438594848000005,0.09333659008151854
PSE,0.709,0.45445079549443584
ROU,0.714383,0.2547839043462944
SLB,0.772,0.4197525368502163
SRB,0.6436636838945946,0.22690781603973031
SVN,0.683223108049936,0.3165295073911159
THA,0.514,0.5000540511325291
TUR,0.9999739119106382,0.3114049081032943
USA,0.5934759851284948,0.1192995293931739
XKO,0.28,0.44922355437109684
ZAF,0.512,0.5001060948499889
