ID_0,est,se
ALB,1,0.21216530244617987
ARE,0.833,0.3731624984510773
AUT,0.9815067584190993,0.1250661030429718
BEL,0,0
BGR,0,0
CHE,0.528627810448,0.31661632502552045
CHN,0,0
COL,0.017000000000000015,0.1293357171384909
CZE,0.642188,0.30536254885952574
DEU,0.9702440039147497,0.16612109024052657
DNK,0.894,0.30799165387857325
ESP,0.9999619971239487,0.15187539735609318
FRA,0.5871913892645679,0.04726752994633307
GBR,0.21199999999999997,0.40892936214366316
GMB,0.83,0.3758207567993567
GRC,0.02094600000000002,0.037547009098766335
HRV,0.983956998304,0.25647073529109116
HUN,1,0.0515443584717381
IND,0.16583500000000007,0.057569865034909164
IRN,0,0
ITA,0.9999957202723779,0.12984339666632597
MAR,0.238,0.21303611051740592
MEX,0.08742748599999994,0.12728666411946102
NLD,1,0.1343878082221406
PAK,0,0
PER,0.28600000000000003,0.22605774063743558
POL,0.009000000000000008,0.09448771310560929
PRT,0.9535258987503247,0.3099068763792295
ROU,0.76429,0.1999274264367495
RUS,0,0
SAU,0.05300000000000005,0.22414558046332575
SRB,0.981440480098,0.1483161338866129
SVN,0,0
TUR,0.9931396693027271,0.16415289614955064
USA,0,0
UZB,1,0
XKO,0.8256931420560001,0.20069707473882054
