year,month,gid_1,se,est
2021,12,ALA.1_2,0,0
2021,12,ALA.2_2,0,0
2021,12,ALA.3_2,0,0
2021,12,ALB.10_1,0,0
2021,12,ALB.11_1,0,0
2021,12,ALB.12_1,0,0
2021,12,ALB.1_1,0,0
2021,12,ALB.2_1,0,0
2021,12,ALB.3_1,0,0
2021,12,ALB.4_1,0,0
2021,12,ALB.5_1,0,0
2021,12,ALB.6_1,0,0
2021,12,ALB.7_1,0,0
2021,12,ALB.8_1,0,0
2021,12,ALB.9_1,0,0
2021,12,AND.2_1,0,0
2021,12,AND.3_1,0,0
2021,12,AND.4_1,0,0
2021,12,AND.5_1,0,0
2021,12,AND.6_1,0,0
2021,12,AND.7_1,0,0
2021,12,ARM.1_1,0,0
2021,12,ARM.2_1,0,0
2021,12,ARM.3_1,0,0
2021,12,ARM.8_1,0,0
2021,12,AUT.1_1,0.048893537217086065,0.0028530522239586546
2021,12,AUT.2_1,0.03124970597602476,4.8248055114659194e-4
2021,12,AUT.3_1,0,0
2021,12,AUT.4_1,0.023804979048204465,2.0270475091713292e-4
2021,12,AUT.5_1,0.02057387985275114,4.09383674555763e-4
2021,12,AUT.6_1,0.04445247356904607,6.264082582965329e-4
2021,12,AUT.7_1,0.1369504363150765,0.02156889912657072
2021,12,AUT.8_1,0.011248351251782456,4.2175971711881465e-4
2021,12,AUT.9_1,0,0
2021,12,AZE.7_1,0,0
2021,12,BEL.1_1,0,0
2021,12,BEL.2_1,0.09006588112894434,0.010818742095046664
2021,12,BEL.3_1,0.04720095006129135,0.0037210969742706612
2021,12,BGR.10_1,0,0
2021,12,BGR.11_1,0,0
2021,12,BGR.12_1,0,0
2021,12,BGR.13_1,0,0
2021,12,BGR.14_1,0,0
2021,12,BGR.15_1,0,0
2021,12,BGR.16_1,0,0
2021,12,BGR.17_1,0,0
2021,12,BGR.18_1,0,0
2021,12,BGR.19_1,0,0
2021,12,BGR.1_1,0,0
2021,12,BGR.20_1,0,0
2021,12,BGR.21_1,0,0
2021,12,BGR.22_1,0,0
2021,12,BGR.23_1,0,0
2021,12,BGR.24_1,0,0
2021,12,BGR.25_1,0,0
2021,12,BGR.26_1,0,0
2021,12,BGR.27_1,0,0
2021,12,BGR.28_1,0,0
2021,12,BGR.2_1,0,0
2021,12,BGR.3_1,0,0
2021,12,BGR.4_1,0,0
2021,12,BGR.5_1,0,0
2021,12,BGR.6_1,0,0
2021,12,BGR.7_1,0,0
2021,12,BGR.8_1,0,0
2021,12,BGR.9_1,0,0
2021,12,BIH.1_1,0,0
2021,12,BIH.2_1,0,0
2021,12,BIH.3_1,0,0
2021,12,BLR.1_1,0,0
2021,12,BLR.3_1,0,0
2021,12,BLR.6_1,0,0
2021,12,CHE.10_1,0.14022626382025624,0.036424081567957824
2021,12,CHE.11_1,0.09980584889269606,0.04591111615437024
2021,12,CHE.12_1,0.1206132780745425,0.05654124452883908
2021,12,CHE.13_1,0.10144150710708133,0.06302820710847523
2021,12,CHE.14_1,0.019155683092468755,0.033515988757741914
2021,12,CHE.15_1,0.013295761042709756,0.010522274737259358
2021,12,CHE.16_1,0.03281753584071265,0.00527005152213641
