year,month,gid_1,se,est
2023,03,ALA.1_2,0.00680779710258548,0.05485816853228945
2023,03,ALA.2_2,0.014230156785494583,0.06073345548923695
2023,03,ALA.3_2,0.00808300195064934,0.15878304893470402
2023,03,ALB.10_1,0.030144478080218633,0.06598610941210442
2023,03,ALB.11_1,0.04028104389739595,0.14224605273846996
2023,03,ALB.12_1,0.03665170923136454,0.13429497158605835
2023,03,ALB.1_1,0.02761365289608051,0.07497250045885613
2023,03,ALB.2_1,0.023144366610502114,0.03596102910260552
2023,03,ALB.3_1,0.028493325542015543,0.12543704612386616
2023,03,ALB.4_1,0.0172044499334345,0.014758540223980684
2023,03,ALB.5_1,0.04438069044260247,0.11562099477475285
2023,03,ALB.6_1,0.017655368167453285,0.02390989624733966
2023,03,ALB.7_1,0.03260215663289608,0.06608655802520812
2023,03,ALB.8_1,0.017694883826646583,0.02794350147252357
2023,03,ALB.9_1,0.018956885544243438,0.04046822459524781
2023,03,AND.2_1,0.006238005292082254,0.09262344521191068
2023,03,AND.6_1,0.002067958396184051,0.009923940558419001
2023,03,ARM.1_1,0.0011951332656687476,0.0033079801861396673
2023,03,ARM.2_1,0.0029201314931639895,0.019847881116838002
2023,03,ARM.3_1,0.003368483468430287,0.02646384148911734
2023,03,ARM.8_1,0.0031525155321622364,0.02315586130297767
2023,03,AUT.1_1,0.09938620332274442,0.07356701809509722
2023,03,AUT.2_1,0.14870814842989025,0.07311766616548597
2023,03,AUT.3_1,0.17476887510756442,0.07161027320271895
2023,03,AUT.4_1,0.13992902456614023,0.09897440159558356
2023,03,AUT.5_1,0.028553502169208267,0.05766676157995288
2023,03,AUT.6_1,0.09413881578872303,0.08184150565549375
2023,03,AUT.7_1,0.10531529769333345,0.07754259416196474
2023,03,AUT.8_1,0.032233797231778924,0.12909033711359885
2023,03,AUT.9_1,0.08999463185138382,0.25118827777089
2023,03,AZE.7_1,0.001689327528581738,0.003311291477617207
2023,03,BEL.1_1,0.019569924236292707,0.568773579681339
2023,03,BEL.2_1,0.1273480984423293,0.21879011947596816
2023,03,BEL.3_1,0.11699781793406926,0.1949970232298089
2023,03,BGR.10_1,0,0
2023,03,BGR.11_1,0.017658931031587704,0.06779618806880051
2023,03,BGR.12_1,0.0042831555144575316,0.00724578642288385
2023,03,BGR.13_1,0.010741301416543843,0.025540872922808266
2023,03,BGR.14_1,0.025458211335412463,0.09872642084943993
2023,03,BGR.15_1,0,0
2023,03,BGR.16_1,0.012579411325993923,0.04811104087955349
2023,03,BGR.17_1,0.01628966100871002,0.06429787510127977
2023,03,BGR.18_1,0.013603775452729443,0.06383240401030478
2023,03,BGR.19_1,0.006553545608192992,0.026247091315671645
2023,03,BGR.1_1,0.01812690761808165,0.055785627530378024
2023,03,BGR.20_1,0.011421268172183398,0.03118137013168675
2023,03,BGR.21_1,0.012820168863769054,0.017850350605686915
2023,03,BGR.22_1,0.013717805312085347,0.04193455212058895
2023,03,BGR.23_1,0,0
2023,03,BGR.24_1,0.02445128673132106,0.12278863486254632
2023,03,BGR.25_1,0.005668195103779243,0.007769176379169992
2023,03,BGR.26_1,0,0
2023,03,BGR.27_1,0,0
2023,03,BGR.28_1,0.009384091169324038,0.04226553390711575
2023,03,BGR.2_1,0.023975112911086026,0.10760613518979303
2023,03,BGR.3_1,0.019081488621535775,0.11101116314685816
2023,03,BGR.4_1,0,0
2023,03,BGR.5_1,0.008546258775222693,0.17863093005154204
2023,03,BGR.6_1,0.018672407366763493,0.07610168485473942
2023,03,BGR.7_1,0.010980628935781297,0.03683467469693293
2023,03,BGR.8_1,0.007032587580832255,0.01298239194817717
2023,03,BGR.9_1,0.009385919328083399,0.02649235192065041
2023,03,BIH.1_1,0.006949143333716521,0.11577930651488835
2023,03,BIH.2_1,0.0468713545469747,0.06767347724841921
2023,03,BIH.3_1,0.037495662114792716,0.05423865387770401
2023,03,BLR.1_1,0.0073041468199301065,0.04226906549229048
2023,03,BLR.3_1,0.003368483468430287,0.02646384148911734
2023,03,BLR.6_1,0.0011951332656687476,0.001654817501820625
2023,03,CHE.10_1,0.05700204148631256,0.03810095404633008
2023,03,CHE.11_1,0.051669166081309816,0.07974066715524182
2023,03,CHE.12_1,0.06596823576475276,0.10842803927072191
2023,03,CHE.13_1,0.05039622232003198,0.09650274803891509
2023,03,CHE.14_1,0.022260264839905102,0.1002569040195789
2023,03,CHE.15_1,0.014094319501139834,0.06777392286439206
2023,03,CHE.16_1,0.0690194594505092,0.1306617877528173
2023,03,CHE.17_1,0.03312965513429448,0.10329873987967655
2023,03,CHE.18_1,0.037527698122017616,0.09963997451460464
2023,03,CHE.19_1,0.08107770553503858,0.13324531167279488
2023,03,CHE.1_1,0.11530004035381151,0.14426577263918916
2023,03,CHE.20_1,0.06656601781534013,0.1394122623698736
2023,03,CHE.21_1,0.09911062362016533,0.15449052335655103
2023,03,CHE.22_1,0.01849758030770579,0.03925723142569259
2023,03,CHE.23_1,0.05615068030079808,0.049618087156715576
2023,03,CHE.24_1,0.1305905370066861,0.11454040242454966
2023,03,CHE.25_1,0.024288684390833662,0.12051010891997904
2023,03,CHE.26_1,0.1173732164119077,0.17407951894422055
2023,03,CHE.2_1,0.02944360509096166,0.11802090873470247
2023,03,CHE.3_1,0.010212063182199733,0.08356735146098868
2023,03,CHE.4_1,0.06937165670863903,0.14449770089661307
2023,03,CHE.5_1,0.018021221533168715,0.28142055964736296
2023,03,CHE.6_1,0.12347115068759507,0.09391496337361839
2023,03,CHE.7_1,0.08569832033196637,0.10355433226034462
2023,03,CHE.8_1,0.0590927326186304,0.19912189068340433
2023,03,CHE.9_1,0.017454523288604328,0.06692251207721435
2023,03,CYP.1_1,0.00704406505254775,0.11908728670102801
2023,03,CYP.2_1,0.008241009134820343,0.16539900930698337
2023,03,CYP.3_1,0.007584745106990672,0.13893516781786602
2023,03,CYP.4_1,0.007137524242335032,0.12239526688716769
2023,03,CYP.5_1,0.007584745106990672,0.13893516781786602
2023,03,CZE.10_1,0.01559735093175713,0.08381044761534372
2023,03,CZE.11_1,0.02726621296751175,0.18840434499438063
2023,03,CZE.12_1,0.02320883305963429,0.10929059412363813
2023,03,CZE.13_1,0.012671987557108428,0.13081760058356523
2023,03,CZE.14_1,0.012945799953564346,0.10130037747240932
2023,03,CZE.1_1,0.013946092328273424,0.06634349700531657
2023,03,CZE.2_1,0.01619728253844993,0.09147327869116248
2023,03,CZE.3_1,0.01002383750749605,0.1219214828227024
2023,03,CZE.4_1,0.013439508954481915,0.087089121917006
2023,03,CZE.5_1,0.0157395666856502,0.12097335042375609
2023,03,CZE.6_1,0.01524292423521268,0.14305439441439669
2023,03,CZE.7_1,0.009956644075778584,0.1202524542552238
2023,03,CZE.8_1,0.014957733280992333,0.10874628403936873
2023,03,CZE.9_1,0.013434135395875058,0.11004270797840558
2023,03,DEU.10_1,0.08311129804586712,0.1854386850489844
2023,03,DEU.11_1,0.1616850355540757,0.09309569609725439
2023,03,DEU.12_1,0.030788861508403403,0.18447060310568658
2023,03,DEU.13_1,0.06276266948046824,0.12258321952490071
2023,03,DEU.14_1,0.06557787601003878,0.12792982671432251
2023,03,DEU.15_1,0.15067643254513247,0.1103145511006814
2023,03,DEU.16_1,0.012465290710201351,0.12623578494405324
2023,03,DEU.1_1,0.12111990009413687,0.12355094914435441
2023,03,DEU.2_1,0.05373977424837379,0.0753853598004604
2023,03,DEU.3_1,0.010928748421250911,0.304334177124849
2023,03,DEU.4_1,0.10587659326987171,0.13268512756038583
2023,03,DEU.6_1,0.011783808923035762,0.36056984028922334
2023,03,DEU.7_1,0.125978266456152,0.15038883523723312
2023,03,DEU.8_1,0.08885487917656246,0.08950673646257677
2023,03,DEU.9_1,0.07084456075109692,0.1370915801840646
2023,03,DNK.1_1,0.017545823621278083,0.19549257388343927
2023,03,DNK.2_1,0.03239010701303266,0.1368922482310469
2023,03,DNK.3_1,0.010662678507375619,0.0914762320348046
2023,03,DNK.4_1,0.0324081341193618,0.15357063525361472
2023,03,DNK.5_1,0.01525544128206284,0.11365741602948368
2023,03,ESP.10_1,0.054995099175191,0.04131303902816406
2023,03,ESP.11_1,0.05925026466053584,0.02175184271235518
2023,03,ESP.12_1,0.12205156666930586,0.12183262252770122
2023,03,ESP.13_1,0.05791863622051027,0.12699051376861162
2023,03,ESP.14_1,0.014973592409291065,0.3026653464123301
2023,03,ESP.15_1,0.04187385388084214,0.023803729987888378
2023,03,ESP.16_1,0.08474008475134048,0.07035948196094191
2023,03,ESP.17_1,0.024871670534082107,0.10239381468803042
2023,03,ESP.18_1,0.023187261388158173,0.028401962967202665
2023,03,ESP.1_1,0.07857224763228897,0.025597065089154387
2023,03,ESP.2_1,0.038515801982591316,0.014493552118690226
2023,03,ESP.3_1,0.017666944848812427,0.11506122824883905
2023,03,ESP.4_1,0.037209555176389,0.032202931157919064
2023,03,ESP.5_1,0.08294370835353054,0.03224521806070196
2023,03,ESP.6_1,0.16944334558653126,0.09366508250810787
2023,03,ESP.7_1,0.011833753238251194,0.17511184967979304
2023,03,ESP.8_1,0.06644032200886753,0.0587371520029438
2023,03,ESP.9_1,0.02730690036453057,0.030285545502029707
2023,03,EST.10_1,0.047352015543083596,0.02065344883539555
2023,03,EST.11_1,0.007527790832231226,0.013321485109361065
2023,03,EST.12_1,0.06503063474179517,0.022828970470445117
2023,03,EST.13_1,0.06290122780608688,0.02761639099655776
2023,03,EST.14_1,0.04346650144535278,0.02899488322489573
2023,03,EST.15_1,0.05980328998350536,0.033028769353625934
2023,03,EST.16_1,0.06538246179032144,0.018089541619298214
2023,03,EST.1_1,0.0026713289801812527,0.004138907235763167
2023,03,EST.2_1,0.035086655750277466,0.022834525801926388
2023,03,EST.3_1,0.06017333972149752,0.03912566606788383
2023,03,EST.4_1,0.012514114795355025,0.019870817456216956
2023,03,EST.5_1,0.055262128306828806,0.031424934701176147
2023,03,EST.6_1,0.006088139529085136,0.005069778622497369
2023,03,EST.7_1,0.04665591154406503,0.024402272049451102
2023,03,EST.8_1,0.0578633998801555,0.025804672754986494
2023,03,EST.9_1,0.005421688776806287,0.06946758390893301
2023,03,FIN.1_1,0.03562225774432375,0.04272107054221533
2023,03,FIN.2_1,0.01329301515382588,0.018951989546183674
2023,03,FIN.3_1,0.02443520099169383,0.027542618560665238
2023,03,FIN.4_1,0.04801311518199719,0.08875042931553952
2023,03,FIN.5_1,0.06651129898292193,0.05093658550880782
2023,03,FRA.10_1,0.16053661693299362,0.14932669730927897
2023,03,FRA.11_1,0.13763641493143794,0.11476285353205891
2023,03,FRA.12_1,0.11795656058108449,0.18803280316274462
2023,03,FRA.13_1,0.10861621079954747,0.1547192282033724
2023,03,FRA.1_1,0.15362687836141659,0.12627674764345034
2023,03,FRA.2_1,0.1101009404071253,0.11017459674212238
2023,03,FRA.3_1,0.11954787755293471,0.19985361329892382
2023,03,FRA.4_1,0.09823242134778892,0.14464579729445365
2023,03,FRA.5_1,0.04858519730477156,0.13882320687147817
2023,03,FRA.6_1,0.1384199778123982,0.13751450592663533
2023,03,FRA.7_1,0.15303370493943277,0.20501259492224314
2023,03,FRA.8_1,0.10893625162748737,0.2910549832463526
2023,03,FRA.9_1,0.11558753375961808,0.18341787893606856
2023,03,FRO.1_1,0,0
2023,03,FRO.2_1,0,0
2023,03,FRO.3_1,0,0
2023,03,FRO.4_1,0,0
2023,03,FRO.6_1,0,0
2023,03,GBR.1_1,0.8682514930979487,0.39731102376193206
2023,03,GBR.2_1,0.03735859505193653,0.15797437261063604
2023,03,GBR.3_1,0.06929608896622412,0.15750262835623124
2023,03,GBR.4_1,0.28599583413599217,0.3113149565717338
2023,03,GEO.10_1,0.002670793697342459,0.003312885624813986
2023,03,GEO.2_1,0.004916040889003716,0.01409938514894635
2023,03,GRC.1_1,0.00904331812766396,0.09838302682969385
2023,03,GRC.3_1,0.056623513608013626,0.2186886062447968
2023,03,GRC.4_1,0,0
2023,03,GRC.5_1,0.018383371973334957,0.0537151139533062
2023,03,GRC.6_1,0.041708711409422554,0.09699490897263985
2023,03,GRC.7_1,0.039720458185778525,0.09836980257069029
2023,03,GRC.8_1,0.036217020749653314,0.09372055030705038
2023,03,HRV.10_1,0.030643492440921342,0.09074872319804736
2023,03,HRV.11_1,0.03879771212953762,0.08072569772461274
2023,03,HRV.12_1,0.0169247727012191,0.0685901682450444
2023,03,HRV.13_1,0.047009335489134524,0.16665220846496992
2023,03,HRV.14_1,0.015440914674175079,0.0320489735495366
2023,03,HRV.15_1,0.013801246265959443,0.024071575690734703
2023,03,HRV.16_1,0.04383626545881884,0.10049216155578165
2023,03,HRV.17_1,0.030495648906023725,0.08050534097784559
2023,03,HRV.18_1,0.022172417767231077,0.07361725203696758
2023,03,HRV.19_1,0.03289743394994414,0.08697259043905448
2023,03,HRV.1_1,0.013062180771423555,0.017139303669527824
2023,03,HRV.20_1,0.03321658854839499,0.1078704234644931
2023,03,HRV.21_1,0,0
2023,03,HRV.2_1,0.03011852232004341,0.07818620991568326
2023,03,HRV.3_1,0.02821071961757909,0.10950368473048502
2023,03,HRV.4_1,0.008162475471356267,0.024171045201438222
2023,03,HRV.5_1,0.03769979739378716,0.08961304877421905
2023,03,HRV.6_1,0.011860846677776694,0.016281104480068434
2023,03,HRV.7_1,0.015773050819181452,0.02399520710828164
2023,03,HRV.8_1,0.006505921045855374,0.00314059452805871
2023,03,HRV.9_1,0.017987590376863385,0.06431384771948997
2023,03,HUN.10_1,0.014238594174056868,0.06922495209750874
2023,03,HUN.11_1,0.01448612531543595,0.07154672156082056
2023,03,HUN.12_1,0.016166888309217833,0.08993984955696607
2023,03,HUN.13_1,0.014270039660424238,0.08132696122804668
2023,03,HUN.14_1,0.026152532047896873,0.1113686849919217
2023,03,HUN.15_1,0.01872188354614441,0.08447842311574699
2023,03,HUN.16_1,0.0189284299526495,0.07823455854256718
2023,03,HUN.17_1,0.012606319917043597,0.07626771345480857
2023,03,HUN.18_1,0.01817582345392097,0.08874934916519395
2023,03,HUN.19_1,0.020086363715371647,0.10901157462643908
2023,03,HUN.1_1,0.018217388901137173,0.07965063303675961
2023,03,HUN.20_1,0.015427621366860223,0.09629086010240737
2023,03,HUN.2_1,0.017811580408552706,0.08487412125294444
2023,03,HUN.3_1,0.01660336501001977,0.08288309474232362
2023,03,HUN.4_1,0.020111012908362657,0.06443317452196295
2023,03,HUN.5_1,0.008546258775222693,0.17863093005154204
2023,03,HUN.6_1,0.01586681794606874,0.086598490679775
2023,03,HUN.7_1,0.018532870528673445,0.0828437974898531
2023,03,HUN.8_1,0.016611156450486084,0.09535808113615074
2023,03,HUN.9_1,0.01707431418325555,0.07770535504649533
2023,03,IRL.10_1,0.011283421153000387,0.10261332365706731
2023,03,IRL.11_1,0.012027594618891748,0.11727635867672577
2023,03,IRL.12_1,0.007667425799125447,0.06983224765787863
