ID_0,est,se
ALB,0,0
AUT,0.9999999998734604,0.35604972467702845
BEL,0,0
BGR,0,0
CHE,0.734675816278,0.4352046034349471
CHN,0,0
DEU,0.46368409600000005,0.1629125102984382
ESP,0.016913135000000024,0.0042264247599091715
FRA,0,0
GRC,0,0
HRV,0.479,0.16660292408025099
HUN,0.9989976899898158,0.2164011434518393
IND,0,0
ITA,0.22095585500000003,0.006605153329193708
NLD,0.33299999999999996,0.0013282319920944223
PAK,0,0
PER,0,0
PRT,0,0
ROU,0.009000000000000008,0.04724385655280464
SRB,0.031000000000000028,0.08670217567781831
SVN,0.07299999999999995,0.08675555617092502
TUR,0,0
USA,0,0
XKO,0,0
