year,month,lon,lat,est,se
2019,02,-2.025,43.275,0.08950086058519793,0.4440576032391292
2019,02,-3.925,43.375,0,0.45596417233508957
2019,02,-5.7,43.4,0.06540447504302926,0.3823955277215385
2019,02,-5.7,43.525,0,0.3823955277215385
2019,02,-5.725,43.425,0.06540447504302926,0.3823955277215385
2019,02,-5.725,43.525,0,0.3823955277215385
2019,02,-5.8,43.375,0.06540447504302926,0.3823955277215385
2019,02,-5.8,43.4,0.06540447504302926,0.3823955277215385
2019,02,-5.825,43.45,0.06540447504302926,0.3823955277215385
2019,02,-5.85,43.375,0.06540447504302926,0.3823955277215385
2019,02,-5.925,43.375,0.06540447504302926,0.3823955277215385
2019,02,-5.925,43.525,0,0.3823955277215385
2019,02,18.825,47.45,0.03098106712564544,0.26590436491735236
2019,02,18.9,47.425,0.03098106712564544,0.26590436491735236
2019,02,18.9,47.45,0.03098106712564544,0.26590436491735236
2019,02,18.95,47.45,0.03098106712564544,0.26590436491735236
2019,02,-3.925,43.375,0.09466437177280551,0.45596417233508957
2019,02,-5.925,43.525,0.06540447504302926,0.3823955277215385
2019,02,-5.725,43.525,0.06540447504302926,0.3823955277215385
