ID_0,est,se
ALB,0.6173206472234567,0.28820429966448313
ARE,0.028000000000000025,0.16505527329729044
AUT,0.9996841727037871,0.2986996770981914
BEL,0.8086452152987696,0.34925188788939093
BGR,0.006000000000000005,0.019316395189660083
CHE,0.710841964672,0.44194328411654765
CHN,0,0
COL,0.0010000000000000009,0.03162277660168379
CZE,0.542816,0.4643963954281495
DEU,0.9973063717482331,0.4277422471814275
DNK,0.366,0.4819504915199032
ESP,0.23473828717384404,0.04973727151509353
FRA,0.937888446021967,0.1947553183643814
GBR,0.39,0.4879939939570344
GMB,0.02400000000000002,0.15312559370479986
GRC,0.02586111400000002,0.04909627879942151
HRV,0.6920530935085121,0.403490113107231
HUN,0.9992906556564372,0.2681084195987153
IND,0.1702159137641368,0.14281843216161003
IRN,0.015000000000000013,0.12161327966052798
ITA,0.9999965581687836,0.24360202744360493
MAR,0.133977,0.22664312206952808
MEX,0.038716420000000085,0.09959530820577034
NLD,1,0.4015816552422619
PAK,0,0
PER,0.007000000000000006,0.04170718750394816
POL,0.11399999999999999,0.31797028965786267
PRT,0.3873962495618094,0.240825193456472
ROU,0.5232516039999999,0.41198952398949634
RUS,0.603,0.4895208173618673
SAU,0.030000000000000027,0.17067257872642908
SRB,0.49317434975999996,0.316734267225612
SVN,0.20599999999999996,0.13487761025287073
TUR,0.7698659258076426,0.27956348256555535
USA,0.008000000000000007,0.08912880535463237
UZB,0.11299999999999999,0.3167512136225074
XKO,0.52355697211,0.3728099535370404
