ID_0,est,se
ALB,0.999943784330941,0.1768177276007163
ARG,0.629608178816,0.23407832635561704
AUT,0.22200415208566004,0.0353370787990929
BEL,0,0
BGR,0.9999998982227506,0.3484959978985577
BIH,0.8348738499999999,0.42069937017001374
BRA,0.570013696,0.3211775144650833
CHE,0.09801210599999999,0.15553252905399176
CHN,0.94208273183656,0.17738213686614804
COL,0.07199999999999995,0.2586172517116422
DEU,0.0020000000000000018,0.014899656960995213
ESP,0.9998149472209258,0.10411701349183991
FJI,0.721,0.4487319471135974
FRA,0.9999765393187912,0.2391119941641829
GRC,0.38517656499999997,0.18245643088345542
GTM,0.6378860000000001,0.485650205342288
HND,0.07599999999999996,0.26513071171460745
HRV,0.9999428004397918,0.4264986915035852
HUN,0.9999537385480507,0.18200038778005262
IND,0.60676207,0.16092842969127358
ITA,1,0.19898539690483408
KOR,0.899776,0.44691793562044346
LKA,0.05300000000000005,0.22414558046332575
MEX,0.051405000000000034,0.15660371774401033
MMR,0.476,0.4996735671152454
NLD,0.493588,0.0018728564663043476
PAK,0,0
PAN,0.010000000000000009,0.0995485304256668
PER,0,0
PRT,0.8837148748672,0.24872417072413355
PSE,0.14200000000000002,0.34922479573758497
ROU,0.555212296,0.3069839827509273
SLB,0.57,0.49532347546360583
SRB,0.7656792995554939,0.2632833936571555
SVN,0.57214925767,0.224461191959938
THA,0.347,0.4762539425745658
TUR,0.9999986818220618,0.2803966964804105
USA,0.34759629663915403,0.12680121663415353
XKO,0.241,0.42790431418963526
ZAF,0.17300000000000004,0.37843653921656956
