ID_0,est,se
ALB,0,0
AUT,0.9999999746028548,0.19832186354506978
BEL,0,0
BGR,0,0
CHE,0.99164,0.2817505876270098
CHN,0,0
DEU,0.823716088372,0.13071353693875057
ESP,0.052678,0.005634697676403414
FRA,0,0
GRC,0,0
HRV,0.29499999999999993,0.1520903178973976
HUN,0.9445815654759198,0.08814630053122462
IND,0,0
ITA,0.008000000000000007,8.102618668602943e-4
NLD,0,0
PAK,0,0
PER,0,0
PRT,0,0
ROU,0,0
SRB,0.0010000000000000009,0.015811388300841896
SVN,0.14900000000000002,0.1187555500110888
TUR,0,0
USA,0,0
XKO,0,0
