ID_0,est,se
ALB,0,0
AUT,0.9999998233005517,0.16433705510379132
BEL,0,0
BGR,0,0
CHE,0.9994915,0.21087074207836548
CHN,0,0
DEU,0.9694855382199999,0.1061167667919369
ESP,0.012968019999999969,0.0033821207290449275
FRA,0,0
GRC,0,0
HRV,0.17500000000000004,0.12671907666589796
HUN,0.9222653681344858,0.1157637457925685
IND,0,0
ITA,0.411744,0.005278631811966671
NLD,0.010000000000000009,2.804183955652586e-4
PAK,0,0
PER,0,0
PRT,0,0
ROU,0.0010000000000000009,0.015811388300841896
SRB,0.07599999999999996,0.13256535585730372
SVN,0.351,0.15917391851787885
TUR,0,0
USA,0,0
XKO,0,0
