ID_0,est,se
ALB,0,0
AUT,0.9999974560446483,0.17997321605088426
BEL,0,0
BGR,0,0
CHE,0.996605933464,0.2666665168163119
CHN,0,0
DEU,0.9440920798720001,0.16816005173540854
ESP,0.03361778702500007,0.006805539203217817
FRA,0,0
GRC,0,0
HRV,0.14700000000000002,0.11809436740567385
HUN,0.9585605763362905,0.12993695486823775
IND,0,0
ITA,0.423566,0.005687607652015332
NLD,0.025000000000000022,4.400086507905013e-4
PAK,0,0
PER,0,0
PRT,0,0
ROU,0.0010000000000000009,0.015811388300841896
SRB,0.19900000000000007,0.19972390853285352
SVN,0.383,0.1621205133183842
TUR,0,0
USA,0,0
XKO,0,0
