year,month,gid_2,est,se
2017,11,BEL.2_1,0,0.20740785428237288
2017,11,BEL.2.3_1,0,0.22213812222431642
2017,11,BEL.2.4_1,0,0.20519772441746548
2017,11,BGR.1.10_1,0,0.24308453280719053
2017,11,BGR.1.11_1,0,0.2261307920985887
2017,11,BGR.20.2_1,0,0.2029585972364615
2017,11,BGR.20.4_1,0,0.21597603025716916
2017,11,BGR.20.5_1,0,0.17608806605504818
2017,11,BGR.4.2_1,0,0.22010780869257557
2017,11,BGR.5.1_1,0,0.22213812222431642
2017,11,BGR.9.6_1,0,0.21805400144814482
2017,11,BIH.2.5_1,0,0.19838941090279583
2017,11,DEU.1.15_1,0,0.21597603025716916
2017,11,DEU.2.54_1,0,0.22010780869257557
2017,11,DEU.2.74_1,0,0.21387319079712103
2017,11,DEU.3.1_1,0,0.22010780869257557
2017,11,DEU.7.4_1,0,0.19129190414806527
2017,11,DEU.7.8_1,0,0.22010780869257557
2017,11,ESP.1.1_1,0,0.20958990416508122
2017,11,ESP.1.2_1,0,0.19605723255834873
2017,11,ESP.1.3_1,0,0.2261307920985887
2017,11,ESP.1.4_1,0,0.23003677296666486
2017,11,ESP.1.5_1,0,0.20958990416508122
2017,11,ESP.1.6_1,0,0.22010780869257557
2017,11,ESP.1.7_1,0,0.21174474216810163
2017,11,ESP.1.8_1,0,0.22213812222431642
2017,11,ESP.10.1_1,0,0.21805400144814482
2017,11,ESP.10.2_1,0,0.2319586273558386
2017,11,ESP.10.3_1,0,0.22010780869257557
2017,11,ESP.11.1_1,0,0.2338604085575211
2017,11,ESP.12.1_1,0,0.19369180807797864
2017,11,ESP.12.3_1,0,0.20519772441746548
2017,11,ESP.12.4_1,0,0.20519772441746548
2017,11,ESP.13.1_1,0,0.19838941090279583
2017,11,ESP.14.1_1,0,0.20958990416508122
2017,11,ESP.14.2_1,0,0.22213812222431642
2017,11,ESP.16.1_1,0,0.20068950215762726
2017,11,ESP.16.2_1,0,0.18387171834952978
2017,11,ESP.16.3_1,0,0.19369180807797864
2017,11,ESP.17.1_1,0,0.26987373312686774
2017,11,ESP.18.1_1,0,0.20958990416508122
2017,11,ESP.2.1_1,0,0.21805400144814482
2017,11,ESP.2.2_1,0,0.21805400144814482
2017,11,ESP.2.3_1,0,0.19369180807797864
2017,11,ESP.3.1_1,0,0.2029585972364615
2017,11,ESP.4.1_1,0,0.21805400144814482
2017,11,ESP.4.2_1,0,0.22213812222431642
2017,11,ESP.4.3_1,0,0.21387319079712103
2017,11,ESP.4.4_1,0,0.2338604085575211
2017,11,ESP.4.5_1,0,0.20740785428237288
2017,11,ESP.5.1_1,0,0.19605723255834873
2017,11,ESP.5.2_1,0,0.21174474216810163
2017,11,ESP.5.3_1,0,0.18387171834952978
2017,11,ESP.5.6_1,0,0.20740785428237288
2017,11,ESP.5.8_1,0,0.21174474216810163
2017,11,ESP.6.1_1,0,0.2338604085575211
2017,11,ESP.6.2_1,0,0.22414558046332575
2017,11,ESP.6.3_1,0,0.20740785428237288
2017,11,ESP.6.4_1,0,0.22809433799861634
2017,11,ESP.8.1_1,0,0.21805400144814482
2017,11,ESP.9.1_1,0,0.22213812222431642
2017,11,FRA.10.11_1,0,0.18387171834952978
2017,11,FRA.10.9_1,0,0.22213812222431645
2017,11,FRA.11.1_1,0,0.2261307920985887
2017,11,FRA.11.11_1,0,0.21387319079712103
2017,11,FRA.11.2_1,0,0.22414558046332575
2017,11,FRA.7.2_1,0,0.22213812222431645
2017,11,FRA.8.2_1,0,0.21597603025716916
2017,11,FRA.8.4_1,0,0.2029585972364615
2017,11,FRA.8.6_1,0,0.21387319079712103
2017,11,GBR.1.17_1,0,0.2029585972364615
2017,11,GBR.1.22_1,0,0.20740785428237288
2017,11,GBR.1.36_1,0,0.22414558046332575
2017,11,GBR.1.82_1,0,0.19605723255834873
2017,11,GBR.3.12_1,0,0.2261307920985887
2017,11,GRC.6.1_1,0,0.23003677296666486
2017,11,HRV.11.1_1,0,0.21174474216810163
2017,11,HRV.11.26_1,0,0.21597603025716916
2017,11,HRV.11.4_1,0,0.20068950215762726
2017,11,HRV.11.9_1,0,0.20740785428237288
2017,11,HRV.2.20_1,0,0.20958990416508122
2017,11,HUN.17.4_1,0,0.2029585972364615
2017,11,HUN.7.4_1,0,0.2029585972364615
2017,11,ITA.10.9_1,0,0.2319586273558386
2017,11,ITA.13.4_1,0,0.24308453280719053
2017,11,ITA.13.6_1,0,0.20958990416508122
2017,11,ITA.8.4_1,0,0.20958990416508122
2017,11,MLT.3.1_1,0,0.21805400144814482
2017,11,MLT.3.11_1,0,0.19838941090279583
2017,11,MLT.3.5_1,0,0.20519772441746548
2017,11,MLT.3.6_1,0,0.19838941090279583
2017,11,NLD.9.23_2,0,0.23003677296666486
2017,11,PRT.13.9_1,0,0.20068950215762726
2017,11,PRT.18.2_1,0,0.21387319079712103
2017,11,SRB.3.17_1,0,0.23003677296666486
2017,11,SRB.3.8_1,0,0.21174474216810163
2017,11,SWE.21.11_1,0,0.2338604085575211
