ID_0,est,se
ALB,1,0.21144988209868118
ARE,0.963,0.1888562063228706
AUT,0.9721035734525086,0.16047678987440753
BEL,0.041545414,0.04494553299615998
BGR,0,0
CHE,0.418088647016,0.18248088365411239
CHN,0,0
COL,0.0020000000000000018,0.04469897088298564
CZE,0.9606549999999999,0.2409899190498424
DEU,0.9999611235675746,0.1894449509572449
DNK,0.996,0.06315051850925682
ESP,0.9999980657006832,0.17369149296245107
FRA,0.9609710094950428,0.06618230140956832
GBR,0.558,0.49687310541312546
GMB,0.713,0.4525879316064844
GRC,0.09803200000000001,0.07755825766765125
HRV,0.88422192649858,0.3218952405969286
HUN,1,0.09472371882782954
IND,0.08391699999999991,0.04394900607158642
IRN,0.01100000000000001,0.10435463521037237
ITA,1,0.20144929424429284
MAR,0.0040000000000000036,0.03157525925462841
MEX,0.42982600000000004,0.21335544063690823
NLD,1,0.13692505521926815
PAK,0,0
PER,0.0010000000000000009,0.015811388300841896
POL,0.32000000000000006,0.46670956473787617
PRT,0.98684848576,0.1974938966471623
ROU,0.9436800000000001,0.18999984796514335
RUS,0.01200000000000001,0.10893974420691407
SAU,0.027000000000000024,0.162164414398774
SRB,0.76787224,0.21375241866809283
SVN,0,0
TUR,1,0.09803880050560684
USA,0,0
UZB,0.95,0.21805400144814482
XKO,0.99888270424,0.15308340382304855
