year,month,gid_4,est,se
2021,11,ALB.11.2.15_1,0.045,0.20740785428237288
2021,11,ALB.11.2.5_1,0.045,0.20740785428237288
2021,11,ALB.5.2.12_1,0,0.30279974849343533
2021,11,ALB.5.2.5_1,0,0.30279974849343533
2021,11,AUT.2.8.1.12_2,0,0.17608806605504818
2021,11,AUT.2.8.1.4_2,0,0.17608806605504818
2021,11,AUT.3.3.7.2_2,0,0.24127621974453722
2021,11,AUT.4.15.22.2_2,0,0.2586172517116422
2021,11,AUT.4.7.16.1_2,0,0.2535809600567505
2021,11,AUT.4.7.22.2_2,0,0.2535809600567505
2021,11,AUT.4.8.1.10_2,0,0.17067257872642908
2021,11,AUT.4.8.1.5_2,0,0.17067257872642908
2021,11,AUT.4.8.1.8_2,0,0.17067257872642908
2021,11,AUT.5.2.10.3_2,0,0.3227695465501357
2021,11,AUT.5.2.35.3_2,0,0.3227695465501357
2021,11,AUT.5.4.3.2_2,0,0.33536766610911
2021,11,AUT.5.4.5.1_2,0,0.33536766610911
2021,11,AUT.6.2.9.15_2,0,0.2029585972364615
2021,11,AUT.6.2.9.3_2,0,0.2029585972364615
2021,11,AUT.6.2.9.6_2,0,0.2029585972364615
2021,11,AUT.6.3.11.1_2,0,0.19369180807797864
2021,11,AUT.6.3.13.1_2,0,0.19369180807797864
2021,11,AUT.6.3.18.1_2,0,0.19369180807797864
2021,11,AUT.6.3.2.2_2,0,0.19369180807797864
2021,11,AUT.6.3.21.5_2,0,0.19369180807797864
2021,11,AUT.6.4.1.14_2,0,0.1467567291047928
2021,11,AUT.6.4.1.22_2,0,0.1467567291047928
2021,11,AUT.6.4.1.5_2,0,0.1467567291047928
2021,11,AUT.6.6.17.1_2,0,0.20958990416508122
2021,11,AUT.6.6.18.6_2,0,0.20958990416508122
2021,11,AUT.6.6.9.3_2,0,0.20958990416508122
2021,11,AUT.7.2.42.2_2,0,0.32158111638343195
2021,11,AUT.7.2.50.1_2,0,0.32158111638343195
2021,11,AUT.9.1.1.38_2,0,0.36955049393495276
2021,11,AUT.9.1.1.44_2,0,0.36955049393495276
2021,11,AUT.9.1.1.53_2,0,0.36955049393495276
2021,11,AZE.1.2_1,0,0.32744957355785825
2021,11,AZE.2.11_1,0,0.30926792049394103
2021,11,AZE.2.8_1,0,0.3320154126456093
2021,11,AZE.4.11_1,0,0.3167512136225074
2021,11,BEL.1.1.1.10_1,0,0.2029585972364615
2021,11,BEL.1.1.1.11_1,0,0.2029585972364615
2021,11,BEL.1.1.1.17_1,0,0.2029585972364615
2021,11,BEL.1.1.1.2_1,0,0.2029585972364615
2021,11,BEL.1.1.1.3_1,0,0.2029585972364615
2021,11,BEL.2.1.1.2_1,0,0.3740533597174552
2021,11,BEL.2.1.3.18_1,0,0.3740533597174552
2021,11,BEL.2.2.1.9_1,0,0.39407016036651554
2021,11,BEL.2.4.1.16_1,0,0.35428310221702153
2021,11,BEL.2.4.1.2_1,0,0.35428310221702153
2021,11,BEL.2.4.1.35_1,0,0.35428310221702153
2021,11,BEL.2.4.1.8_1,0,0.35428310221702153
2021,11,BEL.3.3.3.12_1,0,0.18131981931624816
2021,11,BGR.13.2_1,0,0.3342569785774528
2021,11,BGR.14.5_1,0,0.3408227694273963
2021,11,BGR.24.11_1,0,0.3155242550986462
2021,11,BGR.5.1_1,0,0.2602666685127751
2021,11,BIH.2.6.1_1,0,0.31304631925323445
2021,11,BIH.2.6.5_1,0,0.31304631925323445
2021,11,BIH.2.6.7_1,0,0.31304631925323445
2021,11,BIH.3.5.3_1,0,0.3117951510466707
2021,11,CHE.1.3.9_1,0,0.3251241389157466
2021,11,CHE.1.8.9_1,0,0.32974646735443996
2021,11,CHE.26.11.1_1,0,0.3639828065767441
2021,11,CHE.26.11.3_1,0,0.3639828065767441
2021,11,CHE.26.6.11_1,0,0.366789496216201
2021,11,CHE.26.6.7_1,0,0.366789496216201
2021,11,CYP.3_1,0,0.32974646735443996
2021,11,CZE.1.4_1,0,0.31797028965786267
