year,month,lon,lat,est,se
2019,05,-2.025,43.275,0.19793459552495699,0.638048990050309
2019,05,-3.925,43.375,0,0.513653795316985
2019,05,-4.7,43.375,0,0.594634053376124
2019,05,-4.75,43.4,0,0.594634053376124
2019,05,-5.575,43.2,0,0.594634053376124
2019,05,-5.7,43.4,0,0.594634053376124
2019,05,-5.7,43.525,0,0.594634053376124
2019,05,-5.725,43.425,0,0.594634053376124
2019,05,-5.725,43.525,0,0.594634053376124
2019,05,-5.8,43.375,0,0.594634053376124
2019,05,-5.8,43.4,0,0.594634053376124
2019,05,-5.825,43.45,0,0.594634053376124
2019,05,-5.85,43.375,0,0.594634053376124
2019,05,-5.925,43.375,0,0.594634053376124
2019,05,-5.925,43.525,0,0.594634053376124
2019,05,11.475,48.075,0.11359724612736662,0.496568167806923
2019,05,13,47.8,0.12908777969018934,0.5267869019547099
2019,05,13.05,47.8,0.12908777969018934,0.5267869019547099
2019,05,18.825,47.45,0.16523235800344235,0.5891871979811409
2019,05,18.9,47.425,0.16523235800344235,0.5891871979811409
2019,05,18.9,47.45,0.16523235800344235,0.5891871979811409
2019,05,18.95,47.45,0.16523235800344235,0.5891871979811409
2019,05,-3.925,43.375,0.12220309810671257,0.513653795316985
2019,05,-5.925,43.525,0.16867469879518074,0.594634053376124
2019,05,-5.725,43.525,0,0.594634053376124
