ID_0,est,se
AGO,0.794242,0.43130597055662323
ALB,0.9898920797004681,0.4396801436442577
ARE,0.9486550769809124,0.361272063302133
ARG,0.9899135221319217,0.2813813709718307
AUS,0.42752416000000004,0.35289464348376587
AUT,0.9999999999999929,0.4349228091154305
AZE,0.9989337881822583,0.4238931735433212
BDI,0.137,0.3440194025768741
BEL,0.766263891220208,0.25035706412087727
BFA,0.09799999999999998,0.29746341705239066
BGD,0.9929736969697677,0.3932797523013
BGR,0.9999999996708748,0.4225225086629111
BIH,0.968322366964,0.46053410979470744
BLR,0.9705958800331204,0.4903875956532688
BOL,0.8093468824871445,0.30528210724849314
BRA,0.999999999964946,0.3410330435176639
BRN,0.121,0.3262904618058356
BWA,0.06800000000000006,0.2518718710762269
CAN,0.60789,0.4785326679147893
CHE,0.9958016381007764,0.37988929706633595
CHL,0.7498603425658288,0.18409604297946677
CHN,0.48322,0.27593398434363464
CIV,0.415582,0.4244540473201253
CMR,0.131,0.33756918246924283
COD,0.571650862966,0.35882472523861875
COL,0.999935509239293,0.3289785892301372
CRI,0.6765995267553613,0.2986969108854876
CUB,0.32800000000000007,0.46971974265154814
CZE,0.9988452988381684,0.40342796637442363
DEU,0.9999999999999992,0.38479755678405925
DJI,0.133,0.3397446488562056
DNK,0.882916624759168,0.451525898040108
DOM,0.7271850813345904,0.2115674506280249
DZA,0.9999999999999981,0.42018785458696073
ECU,0.9614558994884654,0.3403603582476937
EGY,0.9999989142232367,0.40560874923435064
ESP,0.6113445104792754,0.05942363208496663
EST,0.9765849979909826,0.48969747628911126
ETH,0.7970300130033595,0.3703947789649636
FIN,0.9940720864701446,0.4967364131965177
FJI,0.029000000000000026,0.1678904023081343
FRA,0.9999991398345203,0.25153432642205914
FRO,0.239,0.42668613881993056
GAB,0.241,0.42790431418963526
GBR,0.9541950241366566,0.33150120971508723
GEO,0.9698984025865426,0.3637291475776904
GHA,0.7290064820440001,0.4069850453031595
GLP,0.2849999999999999,0.4516403203645341
GMB,0.17000000000000004,0.3758207567993567
GNQ,0.14600000000000002,0.3532829019480122
GRC,0.8188878699889327,0.27653991732744004
GTM,0.8820077559220124,0.3412254423507764
HND,0.754829595928,0.3493071970096133
HRV,0.999999999482742,0.43962587928979713
HTI,0.09699999999999998,0.296105857217784
HUN,1,0.4551437716814803
IDN,0.9999999696937016,0.3317706820554719
IND,1,0.3629135346655573
IRL,0.19880199999999992,0.21515716512778835
IRN,0.9999999999999998,0.4242800493096542
IRQ,0.9515615672304067,0.42053534185541774
ISL,0.41900000000000004,0.4936422618482768
ITA,0.9999999999732531,0.30881169220612753
JOR,0.9969031832149117,0.43218197206560616
JPN,0.21199999999999997,0.40892936214366316
KAZ,0.933157180539856,0.46460467362216323
KEN,0.7169106866095929,0.33029829008909806
KGZ,0.8134686400000001,0.47454445342771095
KHM,0.616467563776,0.38452586173609604
KOR,0.9999999999957571,0.41247711065999165
LAO,0.16600000000000004,0.37226681638655706
LBN,0.9556274260906924,0.41989493330622846
LKA,0.7487091421708845,0.3736489850853986
LTU,0.9759330538124769,0.4409667819757212
LUX,0.835676671892257,0.3997419893091057
LVA,0.7956359610879999,0.43879238513750785
MAR,0.9989903819931091,0.36130179566285314
MDG,0.50626534222,0.3365914453489245
MEX,0.9999999729107463,0.283302053092051
MLT,0.5185600000000001,0.46080969160533103
MMR,0.75269961832858,0.3951932238823698
MNG,0.4037409999999999,0.3993399184686237
MOZ,0.0020000000000000018,0.04469897088298564
MRT,0.481186125,0.2808898041026921
MTQ,0.402,0.4905472827736758
MYS,0.8950109371684156,0.29423451606732687
