ID_0,est,se
ALB,0.9999999032177873,0.23652051109314734
ARE,0.59,0.4920794063381866
AUT,0.9819033680977345,0.17166016178930577
BEL,0.31646377000000003,0.12285715976223785
BGR,0.006000000000000005,0.019316395189660083
CHE,0.3746025994240001,0.21945857027987628
CHN,0,0
COL,0,0
CZE,0.751809,0.3896416914734089
DEU,0.9999981408290667,0.22445834592793212
DNK,0.981,0.13659303663678343
ESP,0.9999949095060396,0.21174723619040736
FRA,0.8386985626048407,0.09523784090405776
GBR,0.593,0.49152069396170145
GMB,0.31000000000000005,0.462724663395106
GRC,0.029776000000000025,0.0486174192443723
HRV,0.7237568944252,0.3508492843824192
HUN,0.9999155320890942,0.11586945456899714
IND,0.06099999999999994,0.03420715295061043
IRN,0.01100000000000001,0.10435463521037237
ITA,0.9999999999999756,0.21295885692032765
MAR,0.028922000000000003,0.10696609559112813
MEX,0.453095452,0.18706175076917672
NLD,1,0.22353285435635117
PAK,0,0
PER,0,0
POL,0.79,0.40751204407485436
PRT,0.549781048230364,0.20077509361605267
ROU,0.956978,0.18114186793834247
RUS,0.2929999999999999,0.45536618051668964
SAU,0,0
SRB,0.58843,0.2237501535968558
SVN,0.0050000000000000044,0.02352299107015654
TUR,0.9999999814437424,0.18871612676787514
USA,0,0
UZB,0.699,0.4589222261011223
XKO,0.999999032784,0.07771471500344418
