ID_0,est,se
ALB,0,0
ARG,0.15300000000000002,0.3601676286407771
AUT,0,0
BEL,0,0
BGR,0,0
CHN,0,0
DEU,0,0
DOM,0.04800000000000004,0.21387319079712103
ESP,0,0
FRA,0,0
GRC,0,0
GTM,0.18700000000000006,0.3901066305296325
HND,0.14,0.3471606552023436
HRV,0,0
HUN,0,0
IND,0.11350000000000005,0.14058779741812003
ITA,0,0
MEX,0.4693193190217064,0.26439331421384404
NLD,0,0
PAK,0.01100000000000001,0.10435463521037237
PER,0.403,0.4907461989988632
PRT,0,0
ROU,0,0
SRB,0,0
SVN,0,0
TUR,0,0
USA,0.006000000000000005,0.07726558075864033
VEN,0.03500000000000003,0.18387171834952978
XKO,0,0
