ID_0,est,se
ALB,0.99937326725632,0.14758350020100333
ARG,0.744803926273,0.31496548635228255
AUT,0.10739692899999997,0.021977898345867723
BEL,0,0
BGR,0.9999999999881592,0.2985050858580985
BIH,0.9418481120000001,0.3713623494841308
BRA,0.9560774400000001,0.31120331721413513
CHE,0.518607874,0.24418448727709272
CHN,0.9327775741000001,0.09401317344085684
COL,0.03700000000000003,0.1888562063228706
DEU,0.17700000000000005,0.12728656070144198
ESP,0.15746909276628362,0.013102114902788243
FJI,0.929,0.25695335184625445
FRA,0.9973384233431627,0.1376639688796941
GRC,0.23299580499999994,0.1994412135133179
GTM,0.414558,0.31700156408710084
HND,0.633,0.48222768848702946
HRV,0.99983862524925,0.38744755134678777
HUN,0.4317001901040415,0.0743699784733962
IND,0.14494358800000007,0.14979815021239204
ITA,0.999184933436423,0.12325290594968813
KOR,0.42145,0.35313627817853405
LKA,0.825,0.38015722999769386
MEX,0.05589200000000005,0.13541488149078718
MMR,0.40700000000000003,0.49152069396170145
NLD,0.4177519999999999,0.0015432606494682121
PAK,0,0
PAN,0.0010000000000000009,0.03162277660168379
PER,0,0
PRT,0.09868403286500005,0.08572740077300407
PSE,0.798,0.40169311340544206
ROU,0.729106,0.2500078853580199
SLB,0.771,0.42039949540375965
SRB,0.5768449029955001,0.2090099364925252
SVN,0.54960986388736,0.29901204939805326
THA,0.378,0.48513024163759505
TUR,0.999986938605094,0.3055302749795644
USA,0.4560134092421456,0.12351213944035765
XKO,0.16400000000000003,0.3704608498090469
ZAF,0.492,0.5001861515337926
