ID_0,est,se
ALB,0,0
AUT,0.9999999868940503,0.2631583324134065
BEL,0,0
BGR,0,0
CHE,0.9297342961,0.37468545643406026
CHN,0,0
DEU,0.6429994059520001,0.17333253517989508
ESP,0.00798101200000001,0.002874821082887281
FRA,0,0
GRC,0,0
HRV,0.383,0.1621205133183842
HUN,0.9882946481285609,0.14897181308647445
IND,0,0
ITA,0.04347745600000008,0.0030901320267485407
NLD,0.040000000000000036,5.522738945305598e-4
PAK,0,0
PER,0,0
PRT,0,0
ROU,0,0
SRB,0.0040000000000000036,0.03157525925462841
SVN,0.09399999999999997,0.09732491359087937
TUR,0,0
USA,0,0
XKO,0,0
