ID_0,est,se
ALB,0,0
AUT,0.9999999990926843,0.17482463944490106
BEL,0,0
BGR,0,0
CHE,0.999719335,0.3317213378899421
CHN,0,0
DEU,0.981302955,0.062303329011525084
ESP,0.011959041999999975,0.0035159759055784605
FRA,0,0
GRC,0,0
HRV,0.267,0.14753790733491998
HUN,0.8919934453993887,0.09421377311566449
IND,0,0
ITA,0.277,0.004070367330383566
NLD,0.0050000000000000044,1.987858400294919e-4
PAK,0,0
PER,0,0
PRT,0,0
ROU,0.0010000000000000009,0.015811388300841896
SRB,0,0
SVN,0.30000000000000004,0.15282895675675043
TUR,0,0
USA,0,0
XKO,0,0
