ID_0,est,se
ALB,0.85288838907736,0.35490472025775155
ARG,0.548278855642,0.291197519552107
AUT,0.752950883948464,0.07264840699155951
BEL,0,0
BGR,0.9999936485803577,0.43460872277162477
BIH,0.7137076600000001,0.46537071629959903
BRA,0.4218005320000001,0.3220931159765466
CHE,0.060919000000000056,0.13428670343204857
CHN,0.7163973653509432,0.25160464854459547
COL,0.2829999999999999,0.4506818324651152
DEU,0.19799999999999995,0.13289718455129765
ESP,1,0.10910402839721307
FJI,0.31200000000000006,0.46354166034011535
FRA,0.9937625313576307,0.21511474947570045
GRC,0.13323435330400002,0.1482297538788742
GTM,0.6992750000000001,0.4971554990223731
HND,0.276,0.44724045436881493
HRV,0.999758819440565,0.45344148996878203
HUN,0.9964298211225959,0.27679445388878876
IND,0.845863178,0.24712013964433083
ITA,0.999999999803137,0.2548464188551405
KOR,0.674752,0.49303321691473706
LKA,0.128,0.3342569785774528
MEX,0.810268,0.27119173652236744
MMR,0.974,0.15921478998305827
NLD,0.9705699999999999,8.655369446851056e-4
PAK,0,0
PAN,0.02300000000000002,0.1499783100768024
PER,0.08399999999999996,0.13876330658807196
PRT,0.649804634394112,0.2621329175882164
PSE,0.493,0.5002011607355596
ROU,0.9330148070000001,0.3265577027386934
SLB,0.381,0.48587557571365436
SRB,0.9278413861286959,0.42037005106032566
SVN,0.44771826135135995,0.2553916079674628
THA,0.3400000000000001,0.47394580346767984
TUR,0.9999566105750194,0.42530689029729196
USA,0.7143926218786665,0.21149937911921665
XKO,0.42700000000000005,0.49488980179017217
ZAF,0.21599999999999997,0.4117201883725323
