year,month,lon,lat,est,se
2018,11,-103.3,20.65,0.025,0.15620307103062794
2018,11,-103.3,20.674999999999997,0.025,0.15620307103062794
2018,11,-103.3,20.675,0.025,0.15620307103062794
2018,11,-103.3,20.7,0.025,0.15620307103062794
2018,11,-103.3,20.700000000000003,0.025,0.15620307103062794
2018,11,-103.32499999999999,20.65,0.025,0.15620307103062794
2018,11,-103.325,20.65,0.025,0.15620307103062794
2018,11,-103.32499999999999,20.674999999999997,0.025,0.15620307103062794
2018,11,-103.325,20.675,0.025,0.15620307103062794
2018,11,-103.32499999999999,20.7,0.025,0.15620307103062794
2018,11,-103.325,20.700000000000003,0.025,0.15620307103062794
2018,11,-103.32499999999999,20.724999999999998,0.025,0.15620307103062794
2018,11,-103.325,20.725,0.025,0.15620307103062794
2018,11,-103.35,20.625,0.025,0.15620307103062794
2018,11,-103.35,20.65,0.025,0.15620307103062794
2018,11,-103.35,20.674999999999997,0.025,0.15620307103062794
2018,11,-103.35,20.675,0.025,0.15620307103062794
2018,11,-103.35,20.7,0.025,0.15620307103062794
2018,11,-103.35,20.700000000000003,0.025,0.15620307103062794
2018,11,-103.375,20.6,0.025,0.15620307103062794
2018,11,-103.375,20.625,0.025,0.15620307103062794
2018,11,-103.375,20.65,0.025,0.15620307103062794
2018,11,-103.375,20.674999999999997,0.025,0.15620307103062794
2018,11,-103.375,20.675,0.025,0.15620307103062794
2018,11,-103.375,20.7,0.025,0.15620307103062794
2018,11,-103.375,20.700000000000003,0.025,0.15620307103062794
2018,11,-103.4,20.6,0.025,0.15620307103062794
2018,11,-103.4,20.625,0.025,0.15620307103062794
2018,11,-103.4,20.65,0.025,0.15620307103062794
2018,11,-103.4,20.674999999999997,0.025,0.15620307103062794
2018,11,-103.4,20.675,0.025,0.15620307103062794
2018,11,-103.4,20.7,0.025,0.15620307103062794
2018,11,-103.4,20.700000000000003,0.025,0.15620307103062794
2018,11,-117.875,34,0.106,0.30799165387857325
2018,11,-117.875,34.1,0.106,0.30799165387857325
2018,11,-117.875,34.125,0.106,0.30799165387857325
2018,11,-117.9,34,0.106,0.30799165387857325
2018,11,-117.925,33.95,0.106,0.30799165387857325
2018,11,-117.925,34.05,0.106,0.30799165387857325
2018,11,-117.925,34.075,0.106,0.30799165387857325
2018,11,-117.925,34.1,0.106,0.30799165387857325
