ID_0,est,se
ALB,0.903172889748046,0.361847193834929
ARG,0.9049184205688,0.30637915335418253
AUT,0.757702964598976,0.07233748073830523
BEL,0,0
BGR,0.9999938917129142,0.4364316320653635
BIH,0.733722625,0.4694390772750103
BRA,0.4598489600000001,0.3693252413900944
CHE,0.29642258,0.3090922031649814
CHN,0.788099949219315,0.34824395127203794
COL,0.052000000000000046,0.22213812222431642
DEU,0.07499999999999996,0.08784104611578832
ESP,1,0.11603207289649065
FJI,0.29000000000000004,0.4539891035103223
FRA,0.9905196310764275,0.21877389373414785
GRC,0.41800902400000006,0.2234191288789407
GTM,0.7014400000000001,0.49249003446780226
HND,0.17999999999999994,0.38437969216355294
HRV,0.999732748242935,0.44340025223454027
HUN,0.999383375799368,0.3171815301505458
IND,0.5172463300000001,0.30802592339368656
ITA,1,0.3100543169590754
KOR,0.69024,0.494600698310366
LKA,0.14600000000000002,0.3532829019480122
MEX,0.5944,0.4571517047329351
MMR,0.45500000000000007,0.4982200550190881
NLD,0.615168,0.0023823469633402817
PAK,0,0
PAN,0.989,0.10435463521037237
PER,0.010000000000000009,0.0497742652128334
PRT,0.7818212247988601,0.2530902318538565
PSE,0.18599999999999994,0.3893013685508382
ROU,0.6219315400000001,0.4357749585291943
SLB,0.398,0.48973037054672836
SRB,0.928510585681544,0.4228369379283418
SVN,0.6159664143135,0.3325911947588425
THA,0.15400000000000003,0.3611293596682696
TUR,0.9999669242908001,0.45050237712702174
USA,0.7208600464932347,0.26250957242047274
XKO,0.41900000000000004,0.4936422618482768
ZAF,0.21499999999999997,0.4110279113928201
