ID_0,est,se
AGO,0.762653584,0.22146006439751437
ALB,0.9973335652695682,0.37656747154812886
ARE,0.9999953936282007,0.44984176061031556
ARG,0.9981019098718303,0.21371631061520896
AUS,0.95419468,0.39650468579345094
AUT,0.9999976890882645,0.26510986991438157
AZE,0.997282071720134,0.33833625075616325
BDI,0.655,0.4756061408363029
BEL,0.39678894923079,0.13531652575755193
BFA,0.56,0.49663532561291557
BGD,0.9991389914279395,0.2923767318290786
BGR,0.9999999995930561,0.3530681977665441
BIH,0.6963839458760205,0.2834457833942235
BLR,0.81922715590816,0.3750616889100065
BOL,0.4461163057880154,0.1883177743576996
BRA,1,0.36058145855452406
BRN,0.806,0.39562674393994207
BWA,0.634,0.4819504915199032
CAN,0.2022799999999999,0.26468571054731327
CHE,0.9982750502627343,0.2683298029839277
CHL,0.9988063310761456,0.27679341125250717
CHN,0.911609,0.2867487070117283
CIV,0.11325399999999997,0.2145617507562088
CMR,0.031000000000000028,0.17340435135563662
COD,0.978007292128,0.325238860768682
COL,0.9999999995527827,0.29095451817993656
CRI,0.9095421349059433,0.3771458016955827
CUB,0.21699999999999997,0.4124088760939574
CZE,0.9999986922698485,0.31023778892470294
DEU,1,0.2990616942778869
DJI,0.42999999999999994,0.49532347546360583
DNK,0.990004639558955,0.3910725141632748
DOM,0.9670130052859991,0.28579966237071647
DZA,1,0.3382078104298702
ECU,0.9875110276319975,0.3037288027122873
EGY,0.9999999999999984,0.39982778799392416
ESP,0.8533968456080021,0.06303566639101808
EST,0.88567550749624,0.452082972256474
ETH,0.9884217991454823,0.36970657507363536
FIN,0.9420873607219564,0.41708396014874116
FJI,0.944,0.23003677296666486
FRA,0.999997187009212,0.13862298139089133
FRO,0.791,0.4067978422810088
GAB,0.05800000000000005,0.2338604085575211
GBR,0.972756263812149,0.3080558121615955
GEO,0.9784714265811796,0.2736906362025252
GHA,0.98553413936,0.41164066913817476
GLP,0.03400000000000003,0.18131981931624816
GMB,0.608,0.4884409632438444
GNQ,0.644,0.4790547917446328
GRC,0.8117881368420647,0.24886759828256563
GTM,0.9739116715570432,0.36926358952674027
HND,0.638762128786816,0.3785766103014294
HRV,0.999999993280482,0.4003163849168233
HTI,0.541,0.4985655098054493
HUN,0.9999999981715648,0.2499044821202675
IDN,0.9999999999999816,0.3200950352622531
IND,1,0.322302953883088
IRL,0.8835850000000001,0.1960750447969508
IRN,0.9999999999998874,0.31482004324377433
IRQ,0.9945005041326904,0.34540933541227814
ISL,0.519,0.4998888765404656
ITA,0.9999999967551959,0.25601379593207
JOR,0.9935748376355821,0.29207321325232327
JPN,0.602,0.48973037054672836
KAZ,0.9536498058739947,0.46914703031911453
KEN,0.9852149551931029,0.35010593506393745
KGZ,0.644372,0.37460730007044296
KHM,0.941443817392,0.39335696040356505
KOR,0.9999999999999987,0.3014054098078666
LAO,0.776,0.41713067256915787
LBN,0.9975660298690228,0.34386587972076865
LKA,0.9970130897549132,0.3838121456484396
LTU,0.9473436158897519,0.388369367904469
LUX,0.821530838584,0.38219235901813753
LVA,0.745477849156,0.4477299154567212
MAR,0.9897308279289361,0.22682944998398022
MDG,0.8695848228,0.3181448582632259
MEX,0.9999999999999982,0.27203107135894017
MLT,0.563545,0.38937094177171594
MMR,0.94274023286152,0.35652307910492864
MNG,0.374,0.24205286527861963
MOZ,0,0
MRT,0.7757991280000001,0.38450807498630557
MTQ,0.3320000000000001,0.4711666350644939
MYS,0.9980404834866551,0.3883720924603041
"NAM",0.908794,0.4324492444882038
NER,0.289739944,0.2564727420728805
NGA,0.9999999294806008,0.3991739116579473
NIC,0.9985276558788949,0.29529903780459354
NLD,1,0.19329180698249224
NOR,0.5814962379999999,0.4343713602014299
NPL,0.525435364,0.3175639854671671
NZL,0.019000000000000017,0.13659303663678343
OMN,0.985240042139364,0.4390911340846475
PAK,0.9828668494506548,0.2930858168107036
PAN,0.9876922447402,0.2926288035641245
PER,0.9851261806032193,0.2731023129622793
PHL,0.9996949098290339,0.42076599633868933
POL,0.9999997301364207,0.2933379854857005
PRK,0.359,0.4799472360055315
PRT,0.9999119297875873,0.2754362958985378
PRY,0.9924082071900658,0.3079971906535598
PSE,0.6924256993452376,0.2273618086134729
REU,0.40393200000000007,0.3989739555377355
ROU,0.9999999999999918,0.37991254756102594
RUS,1,0.3829149880001578
SAU,0.9992702142232963,0.34872040835943496
SDN,0.605952,0.46587074077423873
SEN,0.76843012194048,0.324146871707331
SLB,0.5800620000000001,0.4434570262516938
SLE,0.521,0.49980877224075293
SLV,0.9434981608446229,0.32076450260317385
SOM,0.5703637486162134,0.2837976430923147
SRB,0.9870891734316819,0.26508258490653686
SSD,0.9120550000000001,0.449542303038461
SVK,0.9891523235274883,0.32755595744238264
SVN,0.929327609278503,0.3263279977679735
SWE,0.9956118111087667,0.3621218505051018
SYR,0.9993491231189296,0.30532785194238354
TCD,0.844,0.3630369069334353
TGO,0.39171999999999996,0.41077893527816367
THA,0.9999999999999956,0.3782580138162736
TKM,0.405829,0.3376088731390116
TUN,0.9999809893833553,0.4116471478382239
TUR,1,0.3372786726109727
TWN,0.6345381314488361,0.20092999447209617
TZA,0.791890054,0.19926244435258414
UGA,0.928770392980508,0.3564388586689357
UKR,0.9999999999916435,0.36901254188452254
URY,0.9857431732576003,0.3250200268020036
USA,0.9999999999264068,0.30635162756761014
UZB,0.999575146550234,0.3255828891967282
VEN,0.9965070576127936,0.3610587916976292
VNM,0.9999211851950958,0.32240865617583236
XKO,0.04500000000000004,0.10370392714118644
YEM,0.8177860000000001,0.30143782232811656
Z01,0.6634123199999999,0.4055826096082698
Z07,0.82,0.38437969216355294
ZAF,0.9974006990810508,0.36069481248075147
ZMB,0.020000000000000018,0.14007005254378832
