ID_0,est,se
ALB,0,0
ARG,0.14800000000000002,0.3552776691859794
AUT,0,0
BEL,0,0
BGR,0,0
CHN,0,0
DEU,0,0
DOM,0.028000000000000025,0.16505527329729044
ESP,0,0
FRA,0,0
GRC,0,0
GTM,0.21399999999999997,0.41033202698835536
HND,0.020000000000000018,0.14007005254378832
HRV,0,0
HUN,0,0
IND,0.12228399999999995,0.15372037683835815
ITA,0,0
MEX,0.33545647166788517,0.1975399364438181
NLD,0,0
PAK,0.03200000000000003,0.17608806605504818
PER,0.02300000000000002,0.1499783100768024
PRT,0,0
ROU,0,0
SRB,0,0
SVN,0,0
TUR,0,0
USA,0.009000000000000008,0.09448771310560929
VEN,0.18900000000000006,0.3917045218432287
XKO,0,0
