ID_0,est,se
ALB,0.954436703455234,0.322381365268766
ARG,0.41830038548675197,0.2518203572519279
AUT,0.45104092841599996,0.04982144584051072
BEL,0,0
BGR,0.9999952104805011,0.3914495283721745
BIH,0.784636,0.4494844556840822
BRA,0.630335278,0.39070349238217134
CHE,0.15896879200000003,0.2185698647706175
CHN,0.8758368143276686,0.2738121827508359
COL,0.277,0.4477404063421923
DEU,0.03200000000000003,0.05869602201834939
ESP,0.9134785122871416,0.04605265078598422
FJI,0.557,0.49698893146427114
FRA,0.9747381653200148,0.19555420680075375
GRC,0.36038860800000005,0.2028232827010546
GTM,0.6052,0.4658461990226495
HND,0.17700000000000005,0.3818596821043259
HRV,0.999353411963837,0.42801143489763116
HUN,0.9907889682240966,0.24335275497199416
IND,0.445934768,0.2712489725653403
ITA,0.9999999857276805,0.2621588789422598
KOR,0.6612,0.4928653136918293
LKA,0.06800000000000006,0.2518718710762269
MEX,0.21766600000000003,0.3197603800863215
MMR,0.4570000000000001,0.49839682924292306
NLD,0.573686,0.0024839031057534377
PAK,0,0
PAN,0.06600000000000006,0.24840633185509925
PER,0.04200000000000004,0.10034475107881363
PRT,0.7533497218411,0.2642160026670761
PSE,0.22099999999999997,0.41512809027013736
ROU,0.60431352,0.33037361608851606
SLB,0.493,0.5002011607355596
SRB,0.7453114675740646,0.28470575336738996
SVN,0.46030376417008,0.27628365240031094
THA,0.347,0.4762539425745658
TUR,0.9999966215781487,0.37450593628161305
USA,0.5264585948766409,0.20767149274186883
XKO,0.2889999999999999,0.45352473436923446
ZAF,0.17999999999999994,0.38437969216355294
