ID_0,est,se
ALB,0.9999999667322004,0.23266096328064736
ARE,0.968,0.17608806605504818
AUT,0.9861126025019465,0.18083522141993516
BEL,0.31474856137600005,0.08164088348949551
BGR,0,0
CHE,0.42568369119999994,0.185671350965964
CHN,0,0
COL,0.0010000000000000009,0.03162277660168379
CZE,0.966916,0.22967747315920478
DEU,0.9999402956517454,0.1922471581439765
DNK,0.996,0.06315051850925682
ESP,0.9358548690296185,0.04521704254721417
FRA,0.936632557082815,0.054532487131634354
GBR,0.555,0.49721446300587663
GMB,0.729,0.4446985009607709
GRC,0.37028634400000005,0.12427636165239789
HRV,0.8880784324864,0.33079451102227236
HUN,0.999974610341507,0.1192615945835776
IND,0.438958603,0.09148819550751446
IRN,0.20499999999999996,0.403903624814309
ITA,0.9999999999997873,0.2750076304524539
MAR,0.002998000000000056,0.03816087374233472
MEX,0.19453599999999993,0.20217793315466487
NLD,1,0.17623404019599848
PAK,0,0
PER,0.015000000000000013,0.06080663983026399
POL,0.125,0.33088439746304826
PRT,0.8171660242700001,0.2572158373686777
ROU,0.8845,0.22318151261852734
RUS,0.125,0.33088439746304826
SAU,0.23399999999999999,0.42358402168096876
SRB,0.715395889,0.15738235437416137
SVN,0.0010000000000000009,0.010540925533894597
TUR,0.9998939677824101,0.14161773511824313
USA,0,0
UZB,0.958,0.20068950215762726
XKO,0.976827690592,0.28484859414319835
