ID_0,est,se
ALB,0.9992895949567796,0.3109942308839159
ARE,0.577,0.49428262696084646
AUT,0.9897391967458897,0.20107408556211023
BEL,0.307212848633998,0.12935700311597953
BGR,0,0
CHE,0.37234642659999995,0.21208347786042345
CHN,0,0
COL,0,0
CZE,0.7660359999999999,0.3881394039617329
DEU,0.9990575225953318,0.2784526894827422
DNK,0.969,0.17340435135563662
ESP,0.6604037404521363,0.04321389195378633
FRA,0.4420739541425034,0.06634860657338296
GBR,0.621,0.4853808758022864
GMB,0.30299999999999994,0.45978516983739526
GRC,0.270590742,0.11769065569112602
HRV,0.785793462494816,0.3919507602785522
HUN,0.994033519297066,0.1700896846004538
IND,0.213144087556,0.10063471676400895
IRN,0.136,0.3429600875052688
ITA,0.9999999982670859,0.2828685702546922
MAR,0.060450000000000004,0.1612043183292586
MEX,0.10789300000000002,0.11363023236520828
NLD,1,0.28146851016456376
PAK,0,0
PER,0.0010000000000000009,0.015811388300841896
POL,0.22899999999999998,0.42039949540375965
PRT,0.3728704747249999,0.17710709102200625
ROU,0.731643625,0.27466245403871375
RUS,0.16900000000000004,0.3749394345485409
SAU,0.049000000000000044,0.21597603025716916
SRB,0.5990237276500001,0.2635836897076753
SVN,0.0010000000000000009,0.010540925533894597
TUR,0.9892489606492916,0.2504053868819438
USA,0,0
UZB,0.724,0.44724045436881493
XKO,0.895352407456,0.3605641503127842
