ID_0,est,se
ALB,0,0
AUT,0.9999999591664402,0.22644079843617412
BEL,0,0
BGR,0,0
CHE,0.97509578745,0.3291822538446918
CHN,0,0
DEU,0.7319831080000001,0.14297835826065858
ESP,0.01097401600000003,0.003181741400755804
FRA,0,0
GRC,0,0
HRV,0.345,0.15853538027876765
HUN,0.9640093598356297,0.12051933507036883
IND,0,0
ITA,0.019947033999999975,0.001869613314756003
NLD,0.006000000000000005,2.176495232637756e-4
PAK,0,0
PER,0,0
PRT,0,0
ROU,0.0020000000000000018,0.02234948544149282
SRB,0,0
SVN,0.11299999999999999,0.10558373787416914
TUR,0,0
USA,0,0
XKO,0,0
