year,month,ID_2,est,se
2014,12,ALB.11.2_1,0,0
2014,12,ALB.5.1_1,0,0
2014,12,AUT.3.10_2,0,0
2014,12,AUT.3.3_2,0,0
2014,12,AUT.4.12_2,0.034,0.18131981931624816
2014,12,AUT.4.16_2,0.065,0.24664921616708177
2014,12,AUT.4.4_2,0.018,0.13301764429463367
2014,12,AUT.4.6_2,0.099,0.2988114594326802
2014,12,AUT.6.12_2,0.001,0.03162277660168379
2014,12,AUT.6.3_2,0,0
2014,12,AUT.6.4_2,0.142,0.34922479573758497
2014,12,AUT.9.1_2,0.011,0.10435463521037237
2014,12,BEL.2.1_1,0,0
2014,12,BEL.2.2_1,0,0
2014,12,BGR.13.10_1,0,0
2014,12,BGR.15.1_1,0,0
2014,12,BGR.24.11_1,0,0
2014,12,BGR.5.1_1,0,0
2014,12,DEU.3.1_1,0,0
2014,12,ESP.1.1_1,0,0
2014,12,ESP.1.2_1,0,0
2014,12,ESP.1.3_1,0,0
2014,12,ESP.1.4_1,0,0
2014,12,ESP.1.5_1,0,0
2014,12,ESP.1.6_1,0,0
2014,12,ESP.1.7_1,0,0
2014,12,ESP.1.8_1,0,0
2014,12,ESP.10.1_1,0,0
2014,12,ESP.10.2_1,0,0
2014,12,ESP.10.3_1,0,0
2014,12,ESP.11.1_1,0,0
2014,12,ESP.11.2_1,0,0
2014,12,ESP.12.1_1,0,0
2014,12,ESP.12.2_1,0,0
2014,12,ESP.12.3_1,0,0
2014,12,ESP.12.4_1,0,0
2014,12,ESP.13.1_1,0,0
2014,12,ESP.14.1_1,0,0
2014,12,ESP.14.2_1,0,0
2014,12,ESP.15.1_1,0,0
2014,12,ESP.16.1_1,0,0
2014,12,ESP.16.2_1,0.002,0.04469897088298564
2014,12,ESP.16.3_1,0.002,0.04469897088298564
2014,12,ESP.17.1_1,0,0
2014,12,ESP.18.1_1,0,0
2014,12,ESP.2.1_1,0,0
2014,12,ESP.2.2_1,0,0
2014,12,ESP.2.3_1,0,0
2014,12,ESP.3.1_1,0.001,0.03162277660168379
2014,12,ESP.4.1_1,0,0
2014,12,ESP.4.2_1,0,0
2014,12,ESP.4.3_1,0,0
2014,12,ESP.4.4_1,0,0
2014,12,ESP.4.5_1,0,0
2014,12,ESP.5.1_1,0,0
2014,12,ESP.5.2_1,0,0
2014,12,ESP.5.3_1,0,0
2014,12,ESP.5.4_1,0,0
2014,12,ESP.5.5_1,0,0
2014,12,ESP.5.6_1,0,0
2014,12,ESP.5.7_1,0,0
2014,12,ESP.5.8_1,0,0
2014,12,ESP.5.9_1,0,0
2014,12,ESP.6.1_1,0,0
