ID_0,est,se
ALB,0.7586099206883818,0.34912096163523665
ARE,0.02300000000000002,0.1499783100768024
AUT,0.9997532932741624,0.3072157436879094
BEL,0.8726823728291625,0.37136101008232375
BGR,0.031000000000000028,0.043351087838909154
CHE,0.7324705014840001,0.4494685724865591
CHN,0,0
COL,0.013000000000000012,0.11333068359382575
CZE,0.539809,0.4639757239300538
DEU,0.9979980104697725,0.44232190018427575
DNK,0.362,0.4808192874533916
ESP,0.25743927383834997,0.057156725692728366
FRA,0.9557734453737576,0.21733328581617511
GBR,0.36,0.48024018015013137
GMB,0.01200000000000001,0.10893974420691407
GRC,0.20476969600000006,0.13046364350825618
HRV,0.5407157787184,0.3387226233541718
HUN,0.9994207729124331,0.2750147392990234
IND,0.18892487038818306,0.151279948093398
IRN,0.10599999999999998,0.30799165387857325
ITA,0.999999483253421,0.2653718377826459
MAR,0.11235799999999996,0.19326675062629067
MEX,0.08265350400000004,0.1652106591702074
NLD,1,0.45843757430145543
PAK,0,0
PER,0.03500000000000003,0.09193585917476489
POL,0.381,0.48587557571365436
PRT,0.4577200440819119,0.27293943699527085
ROU,0.4083589000000001,0.3213128743987692
RUS,0.615,0.48683879468671354
SAU,0.028000000000000025,0.16505527329729044
SRB,0.09853458112000013,0.1500248072132003
SVN,0.29400000000000004,0.15193996320614847
TUR,0.6895440783422727,0.2531164706331798
USA,0.02400000000000002,0.15312559370479986
UZB,0.09899999999999998,0.2988114594326802
XKO,0.5015380544800001,0.36524667798102517
