ID_0,est,se
ALB,0,0
ARG,0.019000000000000017,0.13659303663678343
AUT,0,0
BEL,0,0
BGR,0,0
CHN,0,0
DEU,0,0
DOM,0.02400000000000002,0.15312559370479986
ESP,0,0
FRA,0,0
GRC,0,0
GTM,0.18500000000000005,0.38849186082326864
HND,0.020000000000000018,0.14007005254378832
HRV,0,0
HUN,0,0
IND,0.019936000000000065,0.06289613342703132
ITA,0,0
MEX,0.6512214365346354,0.2952846478062697
NLD,0,0
PAK,0.013000000000000012,0.11333068359382575
PER,0.030000000000000027,0.17067257872642908
PRT,0,0
ROU,0,0
SRB,0,0
SVN,0,0
TUR,0,0
USA,0.009000000000000008,0.09448771310560929
VEN,0.039000000000000035,0.19369180807797864
XKO,0,0
