ID_0,est,se
AGO,0.8018630680000001,0.19796316234325415
ALB,0.99858439960354906,0.33229834741822006
ARE,0.9999998212497312,0.41259200613083724
ARG,0.9999334807217557,0.2586095622907864
AUS,0.99018118,0.32382454447589637
AUT,0.999996852205156,0.24398634436674257
AZE,0.9981951989477066,0.33691932783737033
BDI,0.656,0.475278749672116
BEL,0.045358692832,0.038762386279166894
BFA,0.611,0.48776727741507725
BGD,0.9999522512503948,0.28925959075404867
BGR,0.9999999997008915,0.3488160564856679
BIH,0.7135597332874001,0.2675929781481888
BLR,0.8789929830489603,0.4034277942657918
BOL,0.4623399095213725,0.17974755432457393
BRA,1,0.35057748699930896
BRN,0.911,0.2848862231842041
BWA,0.675,0.46860921309188386
CAN,0.18322800000000006,0.26021957994292466
CHE,0.9997076823835689,0.24867321269167317
CHL,0.9999820142147335,0.3160164443469575
CHN,0.9559,0.26215836210827226
CIV,0.071793,0.15414918062797425
CMR,0.015000000000000013,0.12161327966052798
COD,0.9934703479,0.2644970093343685
COL,0.9999999999994263,0.28311617546987067
CRI,0.9626949089635877,0.37816664254572874
CUB,0.22499999999999998,0.4177912750998392
CZE,0.9999998975265904,0.27511646867376155
DEU,1,0.27230961163850165
DJI,0.539,0.49872610491905045
DNK,0.99557989645568,0.37473205616560534
DOM,0.9769007680214258,0.3475171897297522
DZA,1,0.31961748094749165
ECU,0.9985488482058865,0.27034616677184803
EGY,1,0.3579964652281013
ESP,0.9116862908399173,0.07526813315529965
EST,0.8959186071480628,0.4593370728571301
ETH,0.995282065553167,0.3392428952962131
FIN,0.95229752721702,0.4175377530040528
FJI,0.982,0.13301764429463367
FRA,0.9999999510088352,0.13660003786421543
FRO,0.811,0.3917045218432287
GAB,0.039000000000000035,0.19369180807797864
GBR,0.9696767427884594,0.29294142611855883
GEO,0.9728676459628817,0.26884065653525896
GHA,0.990077271184,0.4124441740133874
GLP,0.009000000000000008,0.09448771310560929
GMB,0.697,0.45978516983739526
GNQ,0.64,0.48024018015013137
GRC,0.795352953699032,0.2436260929909847
GTM,0.9961338246658431,0.35202044819951567
HND,0.8000305648768501,0.429370930026237
HRV,0.9999999942021313,0.40430888513716656
HTI,0.621,0.4853808758022864
HUN,0.9999999998652823,0.22256548388857939
IDN,1,0.30887543783527605
IND,1,0.29870948277221077
IRL,0.934,0.12420316592754964
IRN,0.9999999999999997,0.2997751941412605
IRQ,0.9976871425861883,0.3298487184254755
ISL,0.594,0.4913302406787164
ITA,0.9999999992069016,0.2385018363950239
JOR,0.9966645872919203,0.25821805552903393
JPN,0.606,0.4888793337859589
KAZ,0.970101397326092,0.4665569260153962
KEN,0.9894854403725274,0.30266159726512815
KGZ,0.6972976,0.38312223443878346
KHM,0.966053029888,0.3424834102418982
KOR,1,0.2729354147456092
LAO,0.85,0.35725009115132167
LBN,0.9997687102613815,0.34070953389105146
LKA,0.999310985546752,0.3494455729773264
LTU,0.9653149352291559,0.39810744354213734
LUX,0.85278466379008,0.40626249517829094
LVA,0.738143104672,0.43690660108297696
MAR,0.9825068925868982,0.22686101849718943
MDG,0.9453811735000001,0.2832252514127118
MEX,1,0.27998238068528597
MLT,0.601547,0.31748826968111366
MMR,0.966782433952,0.3268957135245301
MNG,0.361,0.2402654312993808
MOZ,0,0
MRT,0.826319045,0.47330351145644406
MTQ,0.405,0.4911376754192415
MYS,0.9992652130285293,0.38478597487755084
"NAM",0.9534400000000001,0.3973818364080642
NER,0.336166768,0.282657066177874
NGA,0.9999999997942489,0.37313142056341586
NIC,0.9992701912502361,0.29012677186008745
NLD,1,0.16516084131144446
NOR,0.6068980180000001,0.4425394516084909
NPL,0.671088264,0.42389859729296836
NZL,0.0010000000000000009,0.03162277660168379
OMN,0.996913555335307,0.412412710644463
PAK,0.9938902355327676,0.24923027866236921
PAN,0.998035570420624,0.2953928894810616
PER,0.9963371623975605,0.2754549663626847
PHL,0.9999747864565893,0.3783865854841566
POL,0.9999998745951457,0.28428825857126494
PRK,0.41500000000000004,0.4929685771101623
PRT,0.9999971171110831,0.286094351747461
PRY,0.9986147992832795,0.3443661944475286
PSE,0.7327647672355,0.2347985796778905
REU,0.49010600000000004,0.42494899959375276
ROU,0.9999999999999996,0.3811730380630737
RUS,1,0.3801830553133128
SAU,0.9999493311176357,0.3592758023354088
SDN,0.613906,0.48016787433294883
SEN,0.91088338021,0.28544850548812745
SLB,0.700494,0.45590128829494603
SLE,0.44399999999999995,0.49710271686152663
SLV,0.9517546207431999,0.2427763563302186
SOM,0.6282037269568225,0.3136787133037124
SRB,0.9807371397249638,0.22677416513970147
SSD,0.92969,0.4358997232954074
SVK,0.9892847115743295,0.3132268541928004
SVN,0.9336564357260023,0.3056371651969444
SWE,0.9953396144936635,0.3648036052791107
SYR,0.999978175594688,0.2946679661033421
TCD,0.9,0.3001501125938321
TGO,0.22854399999999997,0.32576646002789783
THA,1,0.3417368311197703
TKM,0.4556500000000001,0.3564719016191585
TUN,0.9999940072829254,0.41729729049361997
TUR,1,0.3117277940815317
TWN,0.5007616288136957,0.18275240667959539
TZA,0.927218854,0.11219613866581483
UGA,0.9720113670606401,0.3482075111804137
UKR,0.9999999999989623,0.370625473212975
URY,0.998555657252618,0.3918209593338351
USA,0.9999999999749769,0.2788610616065271
UZB,0.9997134211689324,0.326651626599974
VEN,0.9990979185463029,0.3491342776617659
VNM,0.99999420332742,0.27266981387196654
XKO,0.039000000000000035,0.09684590403898932
YEM,0.836872,0.27097188101279474
Z01,0.6662438079999999,0.3768940515912635
Z07,0.895,0.3067068128833611
ZAF,0.9997882684100535,0.37932343667118434
ZMB,0.04500000000000004,0.20740785428237288
