year,month,gid_4,est,se
2023,08,ALA.1.1_2,0.6472945891783567,0.9551879396223616
2023,08,ALA.1.2_2,0.6462925851703407,0.955805419528472
2023,08,ALA.2.1_2,0.6733466933867736,0.9374945333173941
2023,08,ALA.2.2_2,0.6693386773547094,0.9404254356407068
2023,08,ALA.2.3_2,0.654308617234469,0.9507365565707381
2023,08,ALA.2.4_2,0.6442885771543087,0.957026645397082
2023,08,ALA.2.5_2,0.6713426853707415,0.938969648071759
2023,08,ALA.2.6_2,0.6282565130260521,0.9661449166662379
2023,08,ALA.2.7_2,0.6613226452905812,0.9460570807303396
2023,08,ALA.2.8_2,0.6523046092184369,0.9520315120835013
2023,08,ALA.3.1_2,0.7064128256513026,0.9102768809543595
2023,08,ALB.1.1.1_1,0.6953907815631262,0.9199652167337566
2023,08,ALB.1.1.10_1,0.6923847695390781,0.9224987804869917
2023,08,ALB.1.1.11_1,0.6803607214428858,0.9321780945720699
2023,08,ALB.1.1.12_1,0.6362725450901804,0.9617296917533487
2023,08,ALB.1.1.2_1,0.7274549098196392,0.889979775051095
2023,08,ALB.1.1.3_1,0.7685370741482966,0.8429448380528792
2023,08,ALB.1.1.4_1,0.7174348697394789,0.8999466650863244
2023,08,ALB.1.1.5_1,0.7034068136272544,0.9129819275319736
2023,08,ALB.1.1.6_1,0.7755511022044088,0.8338441101308988
2023,08,ALB.1.1.7_1,0.6533066132264529,0.9513863568498401
2023,08,ALB.1.1.8_1,0.6923847695390781,0.9224987804869915
2023,08,ALB.1.1.9_1,0.6172344689378757,0.9717530550505117
2023,08,ALB.1.2.1_1,0.719438877755511,0.8979977728257438
2023,08,ALB.1.2.2_1,0.8296593186372745,0.7512655988397097
2023,08,ALB.1.2.3_1,0.7434869739478958,0.872843628607097
2023,08,ALB.1.3.1_1,0.6062124248496994,0.9768336603536945
2023,08,ALB.1.3.10_1,0.5661322645290581,0.9909813318120626
2023,08,ALB.1.3.2_1,0.625250501002004,0.9677272342969283
2023,08,ALB.1.3.3_1,0.6503006012024048,0.9533079250693377
2023,08,ALB.1.3.4_1,0.5280561122244489,0.9983165830537006
2023,08,ALB.1.3.5_1,0.5040080160320641,0.999949998749932
2023,08,ALB.1.3.6_1,0.657314629258517,0.9487591896788097
2023,08,ALB.1.3.7_1,0.5120240480961924,0.9996619428586839
2023,08,ALB.1.3.8_1,0.6152304609218436,0.9727157858285295
2023,08,ALB.1.3.9_1,0.5961923847695391,0.9810015290507975
2023,08,ALB.10.1.1_1,0.7234468937875751,0.8940335564172124
2023,08,ALB.10.1.2_1,0.780561122244489,0.827137231661101
2023,08,ALB.10.1.3_1,0.6513026052104208,0.9526720317087143
2023,08,ALB.10.1.4_1,0.49599198396793587,0.9999819998379912
2023,08,ALB.10.1.5_1,0.8486973947895792,0.7160977586894137
2023,08,ALB.10.1.6_1,0.7324649298597194,0.8847847195787213
2023,08,ALB.10.1.7_1,0.5581162324649299,0.9930135950730928
2023,08,ALB.10.2.1_1,0.6052104208416833,0.9772696659571499
2023,08,ALB.10.2.10_1,0.5851703406813626,0.9850969495435447
2023,08,ALB.10.2.2_1,0.6122244488977956,0.9741273017424319
2023,08,ALB.10.2.3_1,0.624248496993988,0.9682458365518543
2023,08,ALB.10.2.4_1,0.594188376753507,0.9817840903172194
2023,08,ALB.10.2.5_1,0.6132264529058116,0.9736611320166801
2023,08,ALB.10.2.6_1,0.6693386773547094,0.9404254356407067
2023,08,ALB.10.2.7_1,0.5661322645290581,0.9909813318120629
2023,08,ALB.10.2.8_1,0.6122244488977956,0.9741273017424317
2023,08,ALB.10.2.9_1,0.6312625250501002,0.9645226798785022
2023,08,ALB.10.3.1_1,0.7765531062124249,0.8325166664998411
2023,08,ALB.10.3.10_1,0.5180360721442886,0.9992777391696467
2023,08,ALB.10.3.11_1,0.7915831663326653,0.8117536572138045
2023,08,ALB.10.3.12_1,0.6462925851703407,0.9558054195284722
2023,08,ALB.10.3.13_1,0.6633266533066132,0.9446777228240405
2023,08,ALB.10.3.14_1,0.6402805611222445,0.9594144047282211
2023,08,ALB.10.3.15_1,0.7374749498997996,0.8794452797076209
2023,08,ALB.10.3.16_1,0.7605210420841684,0.8529454847761306
2023,08,ALB.10.3.17_1,0.691382765531062,0.9233330926594137
2023,08,ALB.10.3.2_1,0.7745490981963928,0.8351646544244984
2023,08,ALB.10.3.3_1,0.779559118236473,0.8284926070883134
2023,08,ALB.10.3.4_1,0.7845691382765532,0.8216446920658579
2023,08,ALB.10.3.5_1,0.7675350701402806,0.8442179813294658
2023,08,ALB.10.3.6_1,0.7324649298597194,0.8847847195787211
2023,08,ALB.10.3.7_1,0.7284569138276553,0.8889521921903376
2023,08,ALB.10.3.8_1,0.5841683366733467,0.9854440623394131
2023,08,ALB.10.3.9_1,0.7725450901803608,0.837785175328374
2023,08,ALB.11.1.1_1,0.9478957915831663,0.44405405076409715
2023,08,ALB.11.1.10_1,0.9529058116232465,0.42327768663136717
2023,08,ALB.11.1.2_1,0.9559118236472945,0.410190199785419
2023,08,ALB.11.1.3_1,0.9308617234468939,0.5069082757264881
2023,08,ALB.11.1.4_1,0.9749498997995992,0.31224989991991864
2023,08,ALB.11.1.5_1,0.9448897795591182,0.45596052460712216
2023,08,ALB.11.1.6_1,0.937875751503006,0.48231110292009904
2023,08,ALB.11.1.7_1,0.9448897795591182,0.45596052460712233
2023,08,ALB.11.1.8_1,0.9428857715430862,0.46368523806564566
2023,08,ALB.11.1.9_1,0.9338677354709419,0.4965641952456936
2023,08,ALB.11.2.1_1,0.9068136272545091,0.5808648724101004
2023,08,ALB.11.2.10_1,0.9368737474949901,0.4859259202800332
2023,08,ALB.11.2.11_1,0.8937875751503006,0.6156752390668254
2023,08,ALB.11.2.12_1,0.9298597194388778,0.5102940328869215
2023,08,ALB.11.2.13_1,0.9298597194388778,0.5102940328869212
2023,08,ALB.11.2.14_1,0.8386773547094188,0.7350619021551814
2023,08,ALB.11.2.15_1,0.938877755511022,0.4786606313454208
2023,08,ALB.11.2.16_1,0.939879759519038,0.4749736834815133
2023,08,ALB.11.2.17_1,0.9438877755511021,0.4598434516223961
2023,08,ALB.11.2.18_1,0.8597194388777555,0.693974062915893
2023,08,ALB.11.2.19_1,0.904809619238477,0.5864298764558262
2023,08,ALB.11.2.2_1,0.9478957915831663,0.44405405076409704
2023,08,ALB.11.2.3_1,0.8867735470941884,0.6331855968039763
2023,08,ALB.11.2.4_1,0.904809619238477,0.5864298764558269
2023,08,ALB.11.2.5_1,0.9258517034068137,0.5235417843878405
2023,08,ALB.11.2.6_1,0.966933867735471,0.3572730048576316
2023,08,ALB.11.2.7_1,0.9308617234468939,0.5069082757264886
2023,08,ALB.11.2.8_1,0.8697394789579158,0.672606868832016
2023,08,ALB.11.2.9_1,0.9338677354709419,0.4965641952456929
2023,08,ALB.12.1.1_1,0.7274549098196392,0.889979775051095
2023,08,ALB.12.1.2_1,0.7695390781563126,0.8416650165000237
2023,08,ALB.12.1.3_1,0.720440881763527,0.8970150500409774
2023,08,ALB.12.1.4_1,0.7104208416833667,0.9065958305661836
2023,08,ALB.12.2.1_1,0.7635270541082164,0.8492443700137255
2023,08,ALB.12.2.10_1,0.7865731462925852,0.8188552985723375
2023,08,ALB.12.2.2_1,0.7024048096192385,0.9138730765265035
2023,08,ALB.12.2.3_1,0.7665330661322646,0.8454844764985392
2023,08,ALB.12.2.4_1,0.7605210420841684,0.8529454847761305
2023,08,ALB.12.2.6_1,0.7364729458917836,0.8805248434882426
2023,08,ALB.12.2.7_1,0.7104208416833667,0.9065958305661832
2023,08,ALB.12.2.8_1,0.749498997995992,0.8660254037844386
2023,08,ALB.12.3.1_1,0.7585170340681363,0.8553806170354735
2023,08,ALB.12.3.10_1,0.6533066132264529,0.9513863568498403
2023,08,ALB.12.3.11_1,0.7845691382765532,0.821644692065857
2023,08,ALB.12.3.12_1,0.7585170340681363,0.8553806170354734
2023,08,ALB.12.3.13_1,0.811623246492986,0.7814243405474387
2023,08,ALB.12.3.2_1,0.6482965931863728,0.9545658699115466
2023,08,ALB.12.3.3_1,0.751503006012024,0.863703652881017
2023,08,ALB.12.3.4_1,0.685370741482966,0.9282327294380366
2023,08,ALB.12.3.5_1,0.7294589178356713,0.8879189152169306
2023,08,ALB.12.3.6_1,0.7875751503006012,0.8174496926416897
2023,08,ALB.12.3.7_1,0.7164328657314629,0.9009128703709323
2023,08,ALB.12.3.8_1,0.7825651302605211,0.8244052401580187
2023,08,ALB.12.3.9_1,0.7845691382765532,0.8216446920658583
2023,08,ALB.2.1.1_1,0.6312625250501002,0.964522679878502
2023,08,ALB.2.1.2_1,0.6152304609218436,0.9727157858285295
2023,08,ALB.2.1.3_1,0.6402805611222445,0.9594144047282213
2023,08,ALB.2.1.4_1,0.564128256513026,0.9915139938497998
2023,08,ALB.2.1.5_1,0.6613226452905812,0.9460570807303387
2023,08,ALB.2.1.6_1,0.5180360721442886,0.9992777391696465
2023,08,ALB.2.1.7_1,0.5450901803607214,0.9957590069891397
2023,08,ALB.2.1.8_1,0.6132264529058116,0.9736611320166804
2023,08,ALB.2.2.1_1,0.5631262525050099,0.9917741678426624
2023,08,ALB.2.2.10_1,0.6452905811623246,0.9564183185196712
2023,08,ALB.2.2.11_1,0.6162324649298597,0.9722365967191321
2023,08,ALB.2.2.12_1,0.5931863727454909,0.9821690282227402
2023,08,ALB.2.2.13_1,0.5340681362725451,0.9975469913743454
2023,08,ALB.2.2.14_1,0.5531062124248497,0.9941508939793778
2023,08,ALB.2.2.15_1,0.5561122244488979,0.9934807496876774
2023,08,ALB.2.2.2_1,0.5531062124248497,0.9941508939793777
2023,08,ALB.2.2.3_1,0.5360721442885772,0.9972582413798337
2023,08,ALB.2.2.4_1,0.6012024048096192,0.9789708882290565
2023,08,ALB.2.2.5_1,0.5490981963927856,0.9949874371066161
2023,08,ALB.2.2.6_1,0.6062124248496994,0.9768336603536942
2023,08,ALB.2.2.7_1,0.6292585170340681,0.9656086163658582
2023,08,ALB.2.2.8_1,0.5811623246492985,0.9864603387871228
2023,08,ALB.2.2.9_1,0.624248496993988,0.9682458365518543
2023,08,ALB.2.3.1_1,0.6673346693386774,0.9418619856433271
2023,08,ALB.2.3.10_1,0.6382765531062125,0.9605810741421092
2023,08,ALB.2.3.11_1,0.6022044088176353,0.9785519914649403
2023,08,ALB.2.3.12_1,0.6703406813627255,0.9396999521123759
2023,08,ALB.2.3.13_1,0.5811623246492985,0.986460338787123
2023,08,ALB.2.3.2_1,0.6923847695390781,0.9224987804869923
2023,08,ALB.2.3.3_1,0.6042084168336673,0.9777013859047158
2023,08,ALB.2.3.4_1,0.6182364729458918,0.9712651543219315
2023,08,ALB.2.3.5_1,0.6232464929859719,0.9687600322061204
2023,08,ALB.2.3.6_1,0.688376753507014,0.9258055951440349
2023,08,ALB.2.3.7_1,0.6523046092184369,0.9520315120835015
2023,08,ALB.2.3.8_1,0.6122244488977956,0.9741273017424317
2023,08,ALB.2.3.9_1,0.5521042084168337,0.9943661297530175
2023,08,ALB.3.1.1_1,0.8236472945891783,0.7616403350663621
2023,08,ALB.3.1.10_1,0.8166332665330661,0.7733330459769631
2023,08,ALB.3.1.2_1,0.7885771543086173,0.8160367638777131
2023,08,ALB.3.1.3_1,0.7865731462925852,0.8188552985723366
2023,08,ALB.3.1.4_1,0.8236472945891783,0.7616403350663621
2023,08,ALB.3.1.5_1,0.8046092184368738,0.7924014134263061
2023,08,ALB.3.1.6_1,0.7735470941883767,0.8364783320564783
2023,08,ALB.3.1.7_1,0.8066132264529059,0.7893060243023645
2023,08,ALB.3.1.8_1,0.7965931863727456,0.8044650396381449
2023,08,ALB.3.1.9_1,0.8056112224448898,0.7908577621797745
2023,08,ALB.3.2.1_1,0.7545090180360722,0.8601744009211095
2023,08,ALB.3.2.2_1,0.6442885771543087,0.957026645397082
2023,08,ALB.3.2.3_1,0.7244488977955912,0.8930285549745893
2023,08,ALB.3.2.4_1,0.7525050100200401,0.8625334776111647
2023,08,ALB.3.2.5_1,0.7174348697394789,0.8999466650863245
2023,08,ALB.3.2.6_1,0.7434869739478958,0.8728436286070974
2023,08,ALB.4.1.1_1,0.7054108216432865,0.9111838453352836
2023,08,ALB.4.1.10_1,0.6402805611222445,0.959414404728221
2023,08,ALB.4.1.11_1,0.7254509018036072,0.8920179370393787
2023,08,ALB.4.1.12_1,0.7545090180360722,0.8601744009211101
2023,08,ALB.4.1.13_1,0.6943887775551102,0.9208148565265478
2023,08,ALB.4.1.14_1,0.6613226452905812,0.9460570807303388
2023,08,ALB.4.1.15_1,0.6222444889779559,0.9692698282728123
