ID_0,est,se
ALB,0,0
AUT,0.9999999743297608,0.2119928221946314
BEL,0,0
BGR,0,0
CHE,0.98801803,0.29271228446373126
CHN,0,0
DEU,0.789067112032,0.1421713936169786
ESP,0.11503699999999994,0.007764531415375968
FRA,0,0
GRC,0,0
HRV,0.30800000000000005,0.15396585095740814
HUN,0.9546969531050784,0.10040480777209689
IND,0,0
ITA,0.01200000000000001,9.90361310971946e-4
NLD,0.0010000000000000009,8.907824394840505e-5
PAK,0,0
PER,0,0
PRT,0,0
ROU,0,0
SRB,0.0010000000000000009,0.015811388300841896
SVN,0.138,0.11502418831372192
TUR,0,0
USA,0,0
XKO,0,0
