ID_0,est,se
ALB,0.9978843126544,0.22627597379948905
ARG,0.33565423262000005,0.18616513283950192
AUT,0.34038418519000013,0.0431435263218962
BEL,0,0
BGR,0.9999987569386277,0.35530678926318177
BIH,0.89349837,0.4425584649339833
BRA,0.9326150200000001,0.22939728688786057
CHE,0.14533600000000002,0.17106312609867957
CHN,0.9319628985866201,0.0768456690947951
COL,0.264,0.4410198391212106
DEU,0.0050000000000000044,0.02352299107015654
ESP,1,0.11154323134896553
FJI,0.715,0.4516403203645341
FRA,1,0.16039425635106924
GRC,0.28532500000000005,0.14970419825884695
GTM,0.739824,0.43077346734641425
HND,0.19199999999999995,0.39407016036651554
HRV,0.9995016174623368,0.42304397013682693
HUN,0.9428217405767952,0.14290372149605063
IND,0.1770526,0.1652502953835001
ITA,0.9999993729701532,0.13892011574038823
KOR,0.645856,0.4846200165253838
LKA,0.038000000000000034,0.19129190414806527
MEX,0.03471400000000002,0.13004370634930928
MMR,0.486,0.5000540511325291
NLD,0.6405080000000001,0.0027070033655786545
PAK,0,0
PAN,0.01200000000000001,0.10893974420691407
PER,0,0
PRT,0.79898195018584,0.22373242846268035
PSE,0.08299999999999996,0.2760202658994212
ROU,0.66099,0.2875655064404656
SLB,0.561,0.49651336892930237
SRB,0.8073445834043728,0.2783766940314974
SVN,0.292511588608,0.1915315405509228
THA,0.355,0.4787527589520547
TUR,0.9999999999712614,0.27161457854543347
USA,0.3689838855660158,0.13963583478730338
XKO,0.29200000000000004,0.45490981847278583
ZAF,0.02200000000000002,0.1467567291047928
