ID_0,est,se
ALB,0.873820000128256,0.3501837879376127
ARG,0.8830603728970999,0.3986944223246445
AUT,0.87960825235537,0.0795128543380952
BEL,0,0
BGR,0.9999999862756443,0.4796666767583901
BIH,0.781899004,0.4870634654918462
BRA,0.3807847999999999,0.3279721083362987
CHE,0.39440181799999996,0.3339746478670998
CHN,0.684092305696568,0.33455974564651686
COL,0.15000000000000002,0.35725009115132167
DEU,0.96,0.06535241085278291
ESP,1,0.08921366033002212
FJI,0.11299999999999999,0.3167512136225074
FRA,0.9999457363421758,0.2520704101454544
GRC,0.33562180864000013,0.2665924192261605
GTM,0.678544,0.4950529334826052
HND,0.91,0.28632495871296654
HRV,0.9999850376277624,0.47521211722809514
HUN,0.9993276950606137,0.3036231262548157
IND,0.992384623,0.14936439996586634
ITA,0.9999999999999999,0.30698617968259473
KOR,0.4945280000000001,0.45345893433246715
LKA,0.30400000000000005,0.4602127723084137
MEX,0.985045,0.08816534042986299
MMR,0.97,0.17067257872642908
NLD,0.9760719999999999,5.854732250816841e-4
PAK,0,0
PAN,0.013000000000000012,0.11333068359382575
PER,0.28600000000000003,0.22605774063743558
PRT,0.6909795161958401,0.2655833247782953
PSE,0.614,0.48707416400507353
ROU,0.9703568619999999,0.32158686447585244
SLB,0.46199999999999997,0.49880337288836046
SRB,0.9869419759450184,0.44799350622933526
SVN,0.91724072374162,0.40362928868299336
THA,0.42300000000000004,0.49428262696084646
TUR,0.9991443685039513,0.43893925191740707
USA,0.9475158480071595,0.3305033363137846
XKO,0.573,0.49488980179017217
ZAF,0.386,0.48707416400507353
