ID_0,est,se
ALB,0,0
ARG,0.16000000000000003,0.366789496216201
AUT,0,0
BEL,0,0
BGR,0,0
CHN,0,0
DEU,0,0
DOM,0.049000000000000044,0.21597603025716916
ESP,0,0
FRA,0,0
GRC,0,0
GTM,0.18799999999999994,0.39090767299812473
HND,0.15200000000000002,0.3592005359475749
HRV,0,0
HUN,0,0
IND,0.11080000000000001,0.13636328560024874
ITA,0,0
MEX,0.4636978786063105,0.2559147354428589
NLD,0,0
PAK,0.014000000000000012,0.11754921445002436
PER,0.476,0.4996735671152454
PRT,0,0
ROU,0,0
SRB,0,0
SVN,0,0
TUR,0,0
USA,0.0040000000000000036,0.06315051850925682
VEN,0.03500000000000003,0.18387171834952978
XKO,0,0
