year,month,gid_1,se,est
2024,03,ALA.1_2,0,0
2024,03,ALA.2_2,0,0
2024,03,ALA.3_2,0,0
2024,03,ALB.10_1,0,0
2024,03,ALB.11_1,0,0
2024,03,ALB.12_1,0,0
2024,03,ALB.1_1,0,0
2024,03,ALB.2_1,0,0
2024,03,ALB.3_1,0,0
2024,03,ALB.4_1,0,0
2024,03,ALB.5_1,0,0
2024,03,ALB.6_1,0,0
2024,03,ALB.7_1,0,0
2024,03,ALB.8_1,0,0
2024,03,ALB.9_1,0,0
2024,03,AND.2_1,0,0
2024,03,AND.3_1,0,0
2024,03,AND.4_1,0,0
2024,03,AND.5_1,0,0
2024,03,AND.6_1,0,0
2024,03,AND.7_1,0,0
2024,03,ARM.1_1,0,0
2024,03,ARM.2_1,0,0
2024,03,ARM.3_1,0,0
2024,03,ARM.8_1,0,0
2024,03,AUT.1_1,0.1058391535714288,0.01530462190164766
2024,03,AUT.2_1,0.06710329473629134,0.002318432688817639
2024,03,AUT.3_1,0,0
2024,03,AUT.4_1,0.0353859714616127,6.821843390942153e-4
2024,03,AUT.5_1,0.04202425800609174,0.0017986986816833411
2024,03,AUT.6_1,0.09944750694636384,0.0037553693923417257
2024,03,AUT.7_1,0.262123786864427,0.08104706325137268
2024,03,AUT.8_1,0.030202462031805495,0.0031583098355112884
2024,03,AUT.9_1,0,0
2024,03,AZE.7_1,0,0
2024,03,BEL.1_1,0,0
2024,03,BEL.2_1,0.14302511555285044,0.029171827165522336
2024,03,BEL.3_1,0.061602435481249655,0.007253876572660598
2024,03,BGR.10_1,0,0
2024,03,BGR.11_1,0,0
2024,03,BGR.12_1,0,0
2024,03,BGR.13_1,0,0
2024,03,BGR.14_1,0,0
2024,03,BGR.15_1,0,0
2024,03,BGR.16_1,0,0
2024,03,BGR.17_1,0,0
2024,03,BGR.18_1,0,0
2024,03,BGR.19_1,0,0
2024,03,BGR.1_1,0,0
2024,03,BGR.20_1,0,0
2024,03,BGR.21_1,0,0
2024,03,BGR.22_1,0,0
2024,03,BGR.23_1,0,0
2024,03,BGR.24_1,0,0
2024,03,BGR.25_1,0,0
2024,03,BGR.26_1,0,0
2024,03,BGR.27_1,0,0
2024,03,BGR.28_1,0,0
2024,03,BGR.2_1,0,0
2024,03,BGR.3_1,0,0
2024,03,BGR.4_1,0,0
2024,03,BGR.5_1,0,0
2024,03,BGR.6_1,0,0
2024,03,BGR.7_1,0,0
2024,03,BGR.8_1,0,0
2024,03,BGR.9_1,0,0
2024,03,BIH.1_1,0,0
2024,03,BIH.2_1,0,0
2024,03,BIH.3_1,0,0
2024,03,BLR.1_1,0,0
2024,03,BLR.3_1,0,0
2024,03,BLR.6_1,0,0
2024,03,CHE.10_1,0.21364296369376912,0.08921292232762892
2024,03,CHE.11_1,0.17758101051687603,0.1556718364965708
2024,03,CHE.12_1,0.22412688480591836,0.21524619506071663
2024,03,CHE.13_1,0.16693852813990231,0.18206928779214196
2024,03,CHE.14_1,0.03471003680607466,0.11889012248536548
2024,03,CHE.15_1,0.02658029099287675,0.0432560985601498
2024,03,CHE.16_1,0.05075570290008116,0.013410867724809074
2024,03,CHE.17_1,0,0
2024,03,CHE.18_1,0.05532342251674861,0.0440411523153021
2024,03,CHE.19_1,0.2564620562899942,0.22240679998268414
2024,03,CHE.1_1,0.3523173868334302,0.22613736798700743
2024,03,CHE.20_1,0,0
2024,03,CHE.21_1,0.3715748677473164,0.4397382526148466
2024,03,CHE.22_1,0.032507400580645524,0.02004561259817817
2024,03,CHE.23_1,0.03359750935613449,0.002860772717447366
2024,03,CHE.24_1,0.15884336749044603,0.030829108111362687
2024,03,CHE.25_1,0.03366513551235936,0.05388225769394892
2024,03,CHE.26_1,0.075668734895148193,0.012133571508795158
2024,03,CHE.2_1,0,0
2024,03,CHE.3_1,0,0
2024,03,CHE.4_1,0.20986389561093446,0.22393379916628492
2024,03,CHE.5_1,0.040075101191584535,0.24167480561786847
2024,03,CHE.6_1,0.438853380343711,0.20330125790464423
2024,03,CHE.7_1,0.27033604802678535,0.17410633853402074
2024,03,CHE.8_1,0,0
2024,03,CHE.9_1,0.07537511179338294,0.09592752117350735
2024,03,CYP.1_1,0,0
2024,03,CYP.2_1,0,0
2024,03,CYP.3_1,0,0
2024,03,CYP.4_1,0,0
2024,03,CYP.5_1,0,0
2024,03,CZE.10_1,0,0
2024,03,CZE.11_1,0,0
2024,03,CZE.12_1,0,0
2024,03,CZE.13_1,0,0
2024,03,CZE.14_1,0,0
2024,03,CZE.1_1,0,0
2024,03,CZE.2_1,0,0
2024,03,CZE.3_1,0,0
2024,03,CZE.4_1,0,0
2024,03,CZE.5_1,0,0
2024,03,CZE.6_1,0,0
2024,03,CZE.7_1,0,0
2024,03,CZE.8_1,0,0
2024,03,CZE.9_1,0,0
2024,03,DEU.10_1,0,0
2024,03,DEU.11_1,0.034032437554716743,2.2264532032579965e-4
2024,03,DEU.12_1,0,0
2024,03,DEU.13_1,0,0
