ID_0,est,se
AGO,0.47280727,0.3124655414826183
ALB,0.9761993527166878,0.38039827763843304
ARE,0.9958380341647797,0.4515256861385744
ARG,0.9694011247433384,0.2886055462508158
AUS,0.5850490239999999,0.4289804915904504
AUT,0.9999999597933825,0.3452007762628585
AZE,0.9954048811964668,0.3972374810158789
BDI,0.502,0.5002461856388775
BEL,0.22597723695037075,0.12031671520756167
BFA,0.31800000000000006,0.46593249842986173
BGD,0.9760652117341206,0.3497972756987864
BGR,0.99999999815512,0.3989393997045069
BIH,0.7507587425900781,0.35235215754366034
BLR,0.73674978657641,0.38529158606433417
BOL,0.5321020275133653,0.21279190506584905
BRA,0.9999999999998778,0.367899478803736
BRN,0.373,0.48384409173317916
BWA,0.44100000000000006,0.49675523728066096
CAN,0.439191,0.41527460355325996
CHE,0.9905903729869936,0.3866996733932899
CHL,0.9563806133538922,0.30895083971898746
CHN,0.534486,0.29548187823940125
CIV,0.34897599999999995,0.3943920320860199
CMR,0.236,0.4248346554654934
COD,0.7497663513999999,0.4139642058719768
COL,0.9998873866917446,0.3236056623905747
CRI,0.8109571819895545,0.33982908564274
CUB,0.236,0.4248346554654934
CZE,0.9999187723993636,0.43590316562085235
DEU,1,0.39407455238037364
DJI,0.23099999999999998,0.42168331341993703
DNK,0.9300238157008001,0.459846999469674
DOM,0.8809757098678118,0.27463281050703425
DZA,0.9999999999999242,0.4032746765993843
ECU,0.8686661227798529,0.2865702383411109
EGY,0.9999999461536926,0.42721628070559997
ESP,0.6689776288693596,0.0803908289308298
EST,0.8826413051641733,0.45024818329476823
ETH,0.9140651311675613,0.4189660184377601
FIN,0.9240971365982095,0.44038500064549446
FJI,0.525,0.499624483612067
FRA,0.999997442816352,0.2774219420325995
FRO,0.569,0.49546390835709164
GAB,0.10699999999999998,0.30926792049394103
GBR,0.9479916261084113,0.32173716078787606
GEO,0.9980236703582496,0.4491803730842177
GHA,0.7866012508,0.43272949433406827
GLP,0.18999999999999995,0.3924972026066607
GMB,0.263,0.4404827181911057
GNQ,0.473,0.4995202903992194
GRC,0.9737685974824262,0.38892085252480807
GTM,0.8721951224752525,0.37527287139855764
