year,month,gid_4,est,se
2015,07,AND.2_1,0.563,0.4962633144584408
2015,07,AND.5_1,0.51,0.5001501276118503
2015,07,AND.7_1,0.556,0.49710271686152663
2015,07,CHE.4.1.11_1,0.596,0.4909429956981004
2015,07,CHE.4.1.13_1,0.596,0.4909429956981004
2015,07,CHE.4.1.5_1,0.596,0.4909429956981004
2015,07,CHE.5.1.1_1,0.614,0.48707416400507353
2015,07,CHE.8.1.32_1,0.617,0.48636153995515263
2015,07,CHE.8.1.34_1,0.617,0.48636153995515263
2015,07,CHE.8.1.8_1,0.617,0.48636153995515263
2015,07,DEU.1.35.28.1_1,0.569,0.49546390835709164
2015,07,DEU.1.35.9.1_1,0.569,0.49546390835709164
2015,07,DEU.7.13.8.1_1,0.555,0.49721446300587663
2015,07,DEU.7.20.14.1_1,0.536,0.498951854343636
2015,07,DEU.7.20.16.1_1,0.536,0.498951854343636
2015,07,DEU.7.20.17.1_1,0.536,0.498951854343636
2015,07,DEU.7.20.3.1_1,0.536,0.498951854343636
2015,07,DEU.7.20.7.1_1,0.536,0.498951854343636
2015,07,DEU.7.4.1.1_1,0.563,0.4962633144584408
2015,07,DEU.7.7.8.1_1,0.548,0.4979396991041626
2015,07,DEU.7.9.13.1_1,0.522,0.4997657108743714
2015,07,DEU.9.20.12.1_1,0.481,0.4998888765404656
2015,07,ESP.1.1.5.1_1,0.597,0.4907461989988632
2015,07,ESP.1.1.5.10_1,0.597,0.4907461989988632
2015,07,ESP.1.1.5.5_1,0.597,0.4907461989988632
2015,07,ESP.1.1.5.7_1,0.597,0.4907461989988632
2015,07,ESP.1.1.5.8_1,0.597,0.4907461989988632
2015,07,ESP.1.2.1.1_1,0.669,0.47080851804174134
2015,07,ESP.1.2.1.3_1,0.669,0.47080851804174134
2015,07,ESP.1.2.1.4_1,0.669,0.47080851804174134
2015,07,ESP.1.2.1.5_1,0.669,0.47080851804174134
2015,07,ESP.1.2.2.1_1,0.669,0.47080851804174134
2015,07,ESP.1.2.3.1_1,0.669,0.47080851804174134
2015,07,ESP.1.2.3.5_1,0.669,0.47080851804174134
2015,07,ESP.1.2.3.7_1,0.669,0.47080851804174134
2015,07,ESP.1.2.4.3_1,0.669,0.47080851804174134
2015,07,ESP.1.2.5.4_1,0.669,0.47080851804174134
2015,07,ESP.1.2.6.12_1,0.669,0.47080851804174134
2015,07,ESP.1.2.6.19_1,0.669,0.47080851804174134
2015,07,ESP.1.2.6.6_1,0.669,0.47080851804174134
2015,07,ESP.1.3.2.5_1,0.67,0.47044800065609943
2015,07,ESP.1.3.4.5_1,0.67,0.47044800065609943
2015,07,ESP.1.4.3.1_1,0.593,0.49152069396170145
2015,07,ESP.1.4.5.11_1,0.593,0.49152069396170145
2015,07,ESP.1.4.5.14_1,0.593,0.49152069396170145
2015,07,ESP.1.4.5.19_1,0.593,0.49152069396170145
2015,07,ESP.1.4.5.30_1,0.593,0.49152069396170145
2015,07,ESP.1.4.5.34_1,0.593,0.49152069396170145
2015,07,ESP.1.4.5.43_1,0.593,0.49152069396170145
2015,07,ESP.1.4.8.10_1,0.593,0.49152069396170145
2015,07,ESP.1.4.8.15_1,0.593,0.49152069396170145
2015,07,ESP.1.4.8.5_1,0.593,0.49152069396170145
2015,07,ESP.1.5.4.4_1,0.655,0.4756061408363029
2015,07,ESP.1.5.4.5_1,0.655,0.4756061408363029
2015,07,ESP.1.5.4.6_1,0.655,0.4756061408363029
2015,07,ESP.1.5.6.11_1,0.655,0.4756061408363029
2015,07,ESP.1.6.9.1_1,0.645,0.4787527589520547
2015,07,ESP.1.6.9.2_1,0.645,0.4787527589520547
2015,07,ESP.1.7.4.1_1,0.608,0.4884409632438444
2015,07,ESP.1.7.4.13_1,0.608,0.4884409632438444
2015,07,ESP.1.7.4.14_1,0.608,0.4884409632438444
2015,07,ESP.1.7.4.18_1,0.608,0.4884409632438444
2015,07,ESP.1.7.4.2_1,0.608,0.4884409632438444
2015,07,ESP.1.7.4.20_1,0.608,0.4884409632438444
2015,07,ESP.1.7.4.21_1,0.608,0.4884409632438444
2015,07,ESP.1.7.4.23_1,0.608,0.4884409632438444
2015,07,ESP.1.7.4.26_1,0.608,0.4884409632438444
2015,07,ESP.1.7.4.7_1,0.608,0.4884409632438444
2015,07,ESP.1.8.1.1_1,0.692,0.4618975528722244
2015,07,ESP.1.8.1.6_1,0.692,0.4618975528722244
2015,07,ESP.1.8.2.1_1,0.692,0.4618975528722244
2015,07,ESP.1.8.2.20_1,0.692,0.4618975528722244
2015,07,ESP.1.8.3.12_1,0.692,0.4618975528722244
2015,07,ESP.1.8.3.15_1,0.692,0.4618975528722244
2015,07,ESP.1.8.3.7_1,0.692,0.4618975528722244
2015,07,ESP.1.8.4.11_1,0.692,0.4618975528722244
2015,07,ESP.1.8.4.9_1,0.692,0.4618975528722244
2015,07,ESP.10.1.1.3_1,0.641,0.4799472360055315
2015,07,ESP.10.1.1.4_1,0.641,0.4799472360055315
2015,07,ESP.10.1.1.5_1,0.641,0.4799472360055315
2015,07,ESP.10.1.1.8_1,0.641,0.4799472360055315
2015,07,ESP.10.1.2.8_1,0.641,0.4799472360055315
2015,07,ESP.10.1.3.7_1,0.641,0.4799472360055315
2015,07,ESP.10.1.4.13_1,0.641,0.4799472360055315
2015,07,ESP.10.1.4.18_1,0.641,0.4799472360055315
2015,07,ESP.10.1.4.19_1,0.641,0.4799472360055315
2015,07,ESP.10.1.4.20_1,0.641,0.4799472360055315
2015,07,ESP.10.1.4.27_1,0.641,0.4799472360055315
2015,07,ESP.10.1.4.5_1,0.641,0.4799472360055315
2015,07,ESP.10.1.6.10_1,0.641,0.4799472360055315
2015,07,ESP.10.1.6.18_1,0.641,0.4799472360055315
2015,07,ESP.10.1.6.31_1,0.641,0.4799472360055315
2015,07,ESP.10.1.6.7_1,0.641,0.4799472360055315
2015,07,ESP.10.1.7.1_1,0.641,0.4799472360055315
2015,07,ESP.10.1.7.12_1,0.641,0.4799472360055315
2015,07,ESP.10.1.7.14_1,0.641,0.4799472360055315
2015,07,ESP.10.1.7.17_1,0.641,0.4799472360055315
2015,07,ESP.10.1.7.2_1,0.641,0.4799472360055315
2015,07,ESP.10.1.7.6_1,0.641,0.4799472360055315
2015,07,ESP.10.1.7.9_1,0.641,0.4799472360055315
2015,07,ESP.10.1.9.3_1,0.641,0.4799472360055315
2015,07,ESP.10.2.1.6_1,0.617,0.48636153995515263
2015,07,ESP.10.2.5.1_1,0.617,0.48636153995515263
2015,07,ESP.10.2.5.11_1,0.617,0.48636153995515263
2015,07,ESP.10.2.5.16_1,0.617,0.48636153995515263
2015,07,ESP.10.2.5.18_1,0.617,0.48636153995515263
2015,07,ESP.10.2.5.2_1,0.617,0.48636153995515263
2015,07,ESP.10.2.7.1_1,0.617,0.48636153995515263
2015,07,ESP.10.2.7.14_1,0.617,0.48636153995515263
2015,07,ESP.10.2.7.2_1,0.617,0.48636153995515263
2015,07,ESP.10.2.7.5_1,0.617,0.48636153995515263
2015,07,ESP.10.2.7.6_1,0.617,0.48636153995515263
2015,07,ESP.10.2.7.9_1,0.617,0.48636153995515263
2015,07,ESP.10.2.8.12_1,0.617,0.48636153995515263
2015,07,ESP.10.2.8.15_1,0.617,0.48636153995515263
2015,07,ESP.10.2.8.16_1,0.617,0.48636153995515263
2015,07,ESP.10.2.8.20_1,0.617,0.48636153995515263
2015,07,ESP.10.2.8.8_1,0.617,0.48636153995515263
2015,07,ESP.10.3.1.1_1,0.606,0.4888793337859589
2015,07,ESP.10.3.1.14_1,0.606,0.4888793337859589
2015,07,ESP.10.3.1.15_1,0.606,0.4888793337859589
2015,07,ESP.10.3.1.7_1,0.606,0.4888793337859589
2015,07,ESP.10.3.1.8_1,0.606,0.4888793337859589
2015,07,ESP.10.3.10.1_1,0.606,0.4888793337859589
2015,07,ESP.10.3.10.11_1,0.606,0.4888793337859589
2015,07,ESP.10.3.10.3_1,0.606,0.4888793337859589
2015,07,ESP.10.3.10.4_1,0.606,0.4888793337859589
2015,07,ESP.10.3.10.5_1,0.606,0.4888793337859589
2015,07,ESP.10.3.10.9_1,0.606,0.4888793337859589
2015,07,ESP.10.3.11.14_1,0.606,0.4888793337859589
2015,07,ESP.10.3.11.16_1,0.606,0.4888793337859589
2015,07,ESP.10.3.11.19_1,0.606,0.4888793337859589
2015,07,ESP.10.3.11.23_1,0.606,0.4888793337859589
2015,07,ESP.10.3.11.24_1,0.606,0.4888793337859589
2015,07,ESP.10.3.11.8_1,0.606,0.4888793337859589
2015,07,ESP.10.3.13.1_1,0.606,0.4888793337859589
2015,07,ESP.10.3.13.19_1,0.606,0.4888793337859589
2015,07,ESP.10.3.13.31_1,0.606,0.4888793337859589
2015,07,ESP.10.3.13.34_1,0.606,0.4888793337859589
2015,07,ESP.10.3.13.35_1,0.606,0.4888793337859589
2015,07,ESP.10.3.13.4_1,0.606,0.4888793337859589
2015,07,ESP.10.3.13.5_1,0.606,0.4888793337859589
2015,07,ESP.10.3.13.6_1,0.606,0.4888793337859589
2015,07,ESP.10.3.13.9_1,0.606,0.4888793337859589
2015,07,ESP.10.3.14.10_1,0.606,0.4888793337859589
2015,07,ESP.10.3.14.2_1,0.606,0.4888793337859589
2015,07,ESP.10.3.14.4_1,0.606,0.4888793337859589
2015,07,ESP.10.3.14.5_1,0.606,0.4888793337859589
2015,07,ESP.10.3.14.7_1,0.606,0.4888793337859589
2015,07,ESP.10.3.14.8_1,0.606,0.4888793337859589
2015,07,ESP.10.3.2.1_1,0.606,0.4888793337859589
2015,07,ESP.10.3.2.16_1,0.606,0.4888793337859589
2015,07,ESP.10.3.2.7_1,0.606,0.4888793337859589
2015,07,ESP.10.3.2.8_1,0.606,0.4888793337859589
2015,07,ESP.10.3.2.9_1,0.606,0.4888793337859589
2015,07,ESP.10.3.3.8_1,0.606,0.4888793337859589
2015,07,ESP.10.3.4.1_1,0.606,0.4888793337859589
2015,07,ESP.10.3.5.7_1,0.606,0.4888793337859589
2015,07,ESP.10.3.6.1_1,0.606,0.4888793337859589
2015,07,ESP.10.3.6.2_1,0.606,0.4888793337859589
2015,07,ESP.10.3.6.4_1,0.606,0.4888793337859589
2015,07,ESP.10.3.7.10_1,0.606,0.4888793337859589
2015,07,ESP.10.3.7.15_1,0.606,0.4888793337859589
2015,07,ESP.10.3.7.16_1,0.606,0.4888793337859589
2015,07,ESP.10.3.7.17_1,0.606,0.4888793337859589
2015,07,ESP.10.3.7.18_1,0.606,0.4888793337859589
2015,07,ESP.10.3.7.19_1,0.606,0.4888793337859589
2015,07,ESP.10.3.7.20_1,0.606,0.4888793337859589
2015,07,ESP.10.3.7.22_1,0.606,0.4888793337859589
2015,07,ESP.10.3.7.7_1,0.606,0.4888793337859589
2015,07,ESP.10.3.8.10_1,0.606,0.4888793337859589
2015,07,ESP.10.3.8.2_1,0.606,0.4888793337859589
2015,07,ESP.10.3.8.5_1,0.606,0.4888793337859589
2015,07,ESP.10.3.8.6_1,0.606,0.4888793337859589
2015,07,ESP.10.3.8.9_1,0.606,0.4888793337859589
2015,07,ESP.11.1.12.15_1,0.617,0.48636153995515263
2015,07,ESP.11.1.12.5_1,0.617,0.48636153995515263
2015,07,ESP.11.1.5.2_1,0.617,0.48636153995515263
2015,07,ESP.11.1.6.12_1,0.617,0.48636153995515263
2015,07,ESP.11.1.6.14_1,0.617,0.48636153995515263
2015,07,ESP.11.1.6.24_1,0.617,0.48636153995515263
2015,07,ESP.11.1.6.7_1,0.617,0.48636153995515263
2015,07,ESP.11.1.9.8_1,0.617,0.48636153995515263
2015,07,ESP.11.2.1.21_1,0.634,0.4819504915199032
2015,07,ESP.11.2.1.22_1,0.634,0.4819504915199032
2015,07,ESP.11.2.1.8_1,0.634,0.4819504915199032
2015,07,ESP.11.2.3.14_1,0.634,0.4819504915199032
2015,07,ESP.11.2.3.9_1,0.634,0.4819504915199032
2015,07,ESP.11.2.4.15_1,0.634,0.4819504915199032
2015,07,ESP.11.2.4.22_1,0.634,0.4819504915199032
2015,07,ESP.11.2.4.27_1,0.634,0.4819504915199032
2015,07,ESP.11.2.4.3_1,0.634,0.4819504915199032
2015,07,ESP.11.2.6.10_1,0.634,0.4819504915199032
2015,07,ESP.11.2.6.11_1,0.634,0.4819504915199032
2015,07,ESP.11.2.6.13_1,0.634,0.4819504915199032
2015,07,ESP.11.2.6.6_1,0.634,0.4819504915199032
2015,07,ESP.11.2.6.9_1,0.634,0.4819504915199032
2015,07,ESP.11.2.7.2_1,0.634,0.4819504915199032
2015,07,ESP.11.2.9.18_1,0.634,0.4819504915199032
2015,07,ESP.12.1.1.1_1,0.473,0.4995202903992194
2015,07,ESP.12.1.1.19_1,0.473,0.4995202903992194
2015,07,ESP.12.1.1.2_1,0.473,0.4995202903992194
2015,07,ESP.12.1.1.23_1,0.473,0.4995202903992194
2015,07,ESP.12.1.1.24_1,0.473,0.4995202903992194
2015,07,ESP.12.1.1.28_1,0.473,0.4995202903992194
2015,07,ESP.12.1.1.29_1,0.473,0.4995202903992194
2015,07,ESP.12.1.2.1_1,0.473,0.4995202903992194
2015,07,ESP.12.1.2.19_1,0.473,0.4995202903992194
2015,07,ESP.12.1.2.23_1,0.473,0.4995202903992194
2015,07,ESP.12.1.2.26_1,0.473,0.4995202903992194
2015,07,ESP.12.1.2.29_1,0.473,0.4995202903992194
2015,07,ESP.12.1.2.5_1,0.473,0.4995202903992194
2015,07,ESP.12.2.2.6_1,0.464,0.498951854343636
2015,07,ESP.12.2.3.6_1,0.464,0.498951854343636
2015,07,ESP.12.2.4.15_1,0.464,0.498951854343636
2015,07,ESP.12.2.4.4_1,0.464,0.498951854343636
2015,07,ESP.12.2.4.5_1,0.464,0.498951854343636
2015,07,ESP.12.2.4.6_1,0.464,0.498951854343636
2015,07,ESP.12.2.4.7_1,0.464,0.498951854343636
2015,07,ESP.12.2.4.8_1,0.464,0.498951854343636
2015,07,ESP.12.3.2.11_1,0.49,0.5001501276118503
2015,07,ESP.12.3.2.19_1,0.49,0.5001501276118503
2015,07,ESP.12.3.2.27_1,0.49,0.5001501276118503
2015,07,ESP.12.3.2.3_1,0.49,0.5001501276118503
2015,07,ESP.12.3.3.12_1,0.49,0.5001501276118503
2015,07,ESP.12.3.3.15_1,0.49,0.5001501276118503
2015,07,ESP.12.4.3.10_1,0.458,0.4984821807090846
2015,07,ESP.12.4.3.17_1,0.458,0.4984821807090846
2015,07,ESP.12.4.3.25_1,0.458,0.4984821807090846
2015,07,ESP.12.4.3.28_1,0.458,0.4984821807090846
2015,07,ESP.12.4.3.8_1,0.458,0.4984821807090846
2015,07,ESP.12.4.3.9_1,0.458,0.4984821807090846
2015,07,ESP.12.4.4.10_1,0.458,0.4984821807090846
2015,07,ESP.12.4.4.9_1,0.458,0.4984821807090846
2015,07,ESP.13.1.1.1_1,0.686,0.4643485970901814
2015,07,ESP.13.1.1.2_1,0.686,0.4643485970901814
2015,07,ESP.13.1.2.1_1,0.686,0.4643485970901814
2015,07,ESP.13.1.2.2_1,0.686,0.4643485970901814
2015,07,ESP.13.1.2.3_1,0.686,0.4643485970901814
2015,07,ESP.13.1.2.4_1,0.686,0.4643485970901814
2015,07,ESP.13.1.2.5_1,0.686,0.4643485970901814
2015,07,ESP.13.1.2.6_1,0.686,0.4643485970901814
2015,07,ESP.13.1.3.1_1,0.686,0.4643485970901814
2015,07,ESP.13.1.3.3_1,0.686,0.4643485970901814
2015,07,ESP.13.1.4.2_1,0.686,0.4643485970901814
2015,07,ESP.13.1.4.3_1,0.686,0.4643485970901814
2015,07,ESP.13.1.4.4_1,0.686,0.4643485970901814
2015,07,ESP.13.1.5.1_1,0.686,0.4643485970901814
2015,07,ESP.13.1.5.3_1,0.686,0.4643485970901814
2015,07,ESP.13.1.5.4_1,0.686,0.4643485970901814
2015,07,ESP.13.1.5.5_1,0.686,0.4643485970901814
2015,07,ESP.13.1.6.1_1,0.686,0.4643485970901814
2015,07,ESP.13.1.6.2_1,0.686,0.4643485970901814
2015,07,ESP.13.1.6.5_1,0.686,0.4643485970901814
2015,07,ESP.13.1.7.10_1,0.686,0.4643485970901814
2015,07,ESP.13.1.7.12_1,0.686,0.4643485970901814
2015,07,ESP.13.1.7.13_1,0.686,0.4643485970901814
2015,07,ESP.13.1.7.3_1,0.686,0.4643485970901814
2015,07,ESP.13.1.7.4_1,0.686,0.4643485970901814
2015,07,ESP.13.1.7.9_1,0.686,0.4643485970901814
2015,07,ESP.13.1.8.1_1,0.686,0.4643485970901814
2015,07,ESP.13.1.9.1_1,0.686,0.4643485970901814
2015,07,ESP.13.1.9.14_1,0.686,0.4643485970901814
2015,07,ESP.13.1.9.15_1,0.686,0.4643485970901814
2015,07,ESP.13.1.9.21_1,0.686,0.4643485970901814
2015,07,ESP.13.1.9.3_1,0.686,0.4643485970901814
2015,07,ESP.13.1.9.4_1,0.686,0.4643485970901814
2015,07,ESP.13.1.9.9_1,0.686,0.4643485970901814
2015,07,ESP.15.1.3.16_1,0.496,0.5002341793942455
2015,07,ESP.15.1.3.35_1,0.496,0.5002341793942455
2015,07,ESP.15.1.3.51_1,0.496,0.5002341793942455
2015,07,ESP.15.1.6.18_1,0.496,0.5002341793942455
2015,07,ESP.15.1.6.29_1,0.496,0.5002341793942455
2015,07,ESP.15.1.6.3_1,0.496,0.5002341793942455
2015,07,ESP.16.1.2.3_1,0.505,0.50022517452166
2015,07,ESP.16.1.3.7_1,0.505,0.50022517452166
2015,07,ESP.16.1.6.10_1,0.505,0.50022517452166
2015,07,ESP.16.1.6.12_1,0.505,0.50022517452166
2015,07,ESP.16.2.1.32_1,0.661,0.47360669685225454
2015,07,ESP.16.2.1.37_1,0.661,0.47360669685225454
2015,07,ESP.16.2.1.41_1,0.661,0.47360669685225454
2015,07,ESP.16.2.1.45_1,0.661,0.47360669685225454
2015,07,ESP.16.2.1.58_1,0.661,0.47360669685225454
2015,07,ESP.16.2.1.61_1,0.661,0.47360669685225454
2015,07,ESP.16.2.1.66_1,0.661,0.47360669685225454
2015,07,ESP.16.2.1.75_1,0.661,0.47360669685225454
2015,07,ESP.16.2.1.80_1,0.661,0.47360669685225454
2015,07,ESP.16.2.1.90_1,0.661,0.47360669685225454
2015,07,ESP.16.3.1.107_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.13_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.17_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.2_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.20_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.21_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.28_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.33_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.36_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.41_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.56_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.63_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.64_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.69_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.72_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.80_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.87_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.91_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.93_1,0.634,0.4819504915199032
2015,07,ESP.16.3.1.94_1,0.634,0.4819504915199032
2015,07,ESP.17.1.1.1_1,0.561,0.49651336892930237
2015,07,ESP.17.1.1.3_1,0.561,0.49651336892930237
2015,07,ESP.17.1.1.4_1,0.561,0.49651336892930237
2015,07,ESP.17.1.1.6_1,0.561,0.49651336892930237
2015,07,ESP.17.1.1.7_1,0.561,0.49651336892930237
2015,07,ESP.17.1.2.1_1,0.561,0.49651336892930237
2015,07,ESP.17.1.2.3_1,0.561,0.49651336892930237
2015,07,ESP.17.1.4.1_1,0.561,0.49651336892930237
2015,07,ESP.17.1.4.2_1,0.561,0.49651336892930237
2015,07,ESP.17.1.5.2_1,0.561,0.49651336892930237
2015,07,ESP.17.1.8.10_1,0.561,0.49651336892930237
2015,07,ESP.17.1.8.11_1,0.561,0.49651336892930237
2015,07,ESP.17.1.8.13_1,0.561,0.49651336892930237
2015,07,ESP.17.1.8.20_1,0.561,0.49651336892930237
2015,07,ESP.17.1.8.21_1,0.561,0.49651336892930237
2015,07,ESP.17.1.8.4_1,0.561,0.49651336892930237
2015,07,ESP.17.1.8.6_1,0.561,0.49651336892930237
2015,07,ESP.18.1.11.3_1,0.635,0.4816710568500115
2015,07,ESP.18.1.12.4_1,0.635,0.4816710568500115
2015,07,ESP.18.1.12.6_1,0.635,0.4816710568500115
2015,07,ESP.18.1.2.1_1,0.635,0.4816710568500115
2015,07,ESP.18.1.3.4_1,0.635,0.4816710568500115
2015,07,ESP.18.1.4.1_1,0.635,0.4816710568500115
2015,07,ESP.18.1.4.3_1,0.635,0.4816710568500115
2015,07,ESP.18.1.5.1_1,0.635,0.4816710568500115
2015,07,ESP.18.1.5.3_1,0.635,0.4816710568500115
2015,07,ESP.18.1.5.4_1,0.635,0.4816710568500115
2015,07,ESP.18.1.6.2_1,0.635,0.4816710568500115
2015,07,ESP.18.1.6.3_1,0.635,0.4816710568500115
2015,07,ESP.18.1.6.4_1,0.635,0.4816710568500115
2015,07,ESP.18.1.7.2_1,0.635,0.4816710568500115
2015,07,ESP.18.1.7.3_1,0.635,0.4816710568500115
2015,07,ESP.18.1.8.1_1,0.635,0.4816710568500115
2015,07,ESP.18.1.8.2_1,0.635,0.4816710568500115
2015,07,ESP.2.1.1.5_1,0.601,0.48993779098885504
