ID_0,est,se
ALB,0,0
ARG,0.43399999999999994,0.4958728565770563
AUT,0,0
BEL,0,0
BGR,0,0
CHN,0,0
DEU,0,0
DOM,0.138,0.3450725649411658
ESP,0,0
FRA,0,0
GRC,0,0
GTM,0.17999999999999994,0.38437969216355294
HND,0.018000000000000016,0.13301764429463367
HRV,0,0
HUN,0,0
IND,0.046453999999999995,0.10089021179452805
ITA,0,0
MEX,0.27780824152432537,0.17349184983150143
NLD,0,0
PAK,0.02300000000000002,0.1499783100768024
PER,0.04600000000000004,0.20958990416508122
PRT,0,0
ROU,0,0
SRB,0,0
SVN,0,0
TUR,0,0
USA,0.06699999999999995,0.25014710386805117
VEN,0.07699999999999996,0.26672484350382913
XKO,0,0
