ID_0,est,se
ALB,0.9854487054394,0.2726083581241961
ARG,0.37949301541701996,0.2244838037694377
AUT,0.6862209880483361,0.07360775857936783
BEL,0,0
BGR,0.9999997025885046,0.38165277431696193
BIH,0.7145236,0.42901539128448113
BRA,0.5454619940000001,0.33599625463607957
CHE,0.034902064000000066,0.0841366045132392
CHN,0.86541791570488,0.25103648739247547
COL,0.137,0.3440194025768741
DEU,0.0010000000000000009,0.010540925533894597
ESP,0.9999932546188084,0.13704155356246914
FJI,0.544,0.4983094543677777
FRA,0.9088762193909603,0.15692939806539777
GRC,0.29145283600000005,0.20697464533308227
GTM,0.622792,0.46842067487047023
HND,0.17500000000000004,0.38015722999769386
HRV,0.9999352916777428,0.4148437646223008
HUN,0.9988445117616578,0.14252155469573105
IND,0.278722751,0.2141648953576535
ITA,1,0.2813582265204577
KOR,0.42596999999999996,0.4166917419056389
LKA,0.16000000000000003,0.366789496216201
MEX,0.07621999999999995,0.17779448018699792
MMR,0.344,0.475278749672116
NLD,0.571348,0.0023178129512187737
PAK,0,0
PAN,0.04500000000000004,0.20740785428237288
PER,0.0050000000000000044,0.03528448660523481
PRT,0.6646469428261241,0.24111848423614068
PSE,0.039000000000000035,0.19369180807797864
ROU,0.512813674,0.3021657185623529
SLB,0.784,0.4117201883725323
SRB,0.9121280460523393,0.3221033611352204
SVN,0.30502791762400006,0.17992169971993413
THA,0.357,0.4793545460103417
TUR,0.9999913129276979,0.3199680953243168
USA,0.5499865753525637,0.21620082898805454
XKO,0.17500000000000004,0.38015722999769386
ZAF,0.586,0.4927949338688932
