ID_0,est,se
ALB,0.994220801096184,0.2118275057794242
ARG,0.97332693368556,0.33078110711569253
AUT,0.1703986842880001,0.031481749959327246
BEL,0,0
BGR,0.9999999999657914,0.3212424925609277
BIH,0.91976643,0.3831552136407857
BRA,0.85111552,0.3526586363403517
CHE,0.573990724,0.29042369594575573
CHN,0.8079118824447772,0.14236685852758765
COL,0.009000000000000008,0.09448771310560929
DEU,0.17399999999999993,0.12643305996449394
ESP,0.9999852708226621,0.07483188227348271
FJI,0.498,0.5002461856388775
FRA,0.9905912055521343,0.1388714831929051
GRC,0.09778769600000004,0.13381309879473832
GTM,0.4160980000000001,0.3103329789086037
HND,0.659,0.4742825570732535
HRV,0.9998323966578152,0.3932527201710944
HUN,0.6798691993965893,0.12226818680194011
IND,0.20570542999999997,0.17183768057525312
ITA,0.999999956735889,0.2157372451167404
KOR,0.353077,0.3247672028831659
LKA,0.772,0.4197525368502163
MEX,0.12415799999999999,0.23267690968026247
MMR,0.375,0.48436516143258035
NLD,0.405,0.0013834864096316662
PAK,0,0
PAN,0.0030000000000000027,0.05471740119919799
PER,0.0020000000000000018,0.02234948544149282
PRT,0.14243088425600003,0.10410356549858236
PSE,0.591,0.49189527438364455
ROU,0.7021850000000001,0.2621719867170257
SLB,0.764,0.4248346554654934
SRB,0.7106672500714688,0.2594368352909468
SVN,0.700459695024088,0.33390989875110966
THA,0.589,0.49226143594773025
TUR,0.9999107623568003,0.3327250745258173
USA,0.7111086286799433,0.14421374978497653
XKO,0.365,0.4816710568500115
ZAF,0.492,0.5001861515337926
