ID_0,est,se
ALB,0,0
ARG,0.028000000000000025,0.16505527329729044
AUT,0,0
BEL,0,0
BGR,0,0
CHN,0,0
DEU,0,0
DOM,0.018000000000000016,0.13301764429463367
ESP,0,0
FRA,0,0
GRC,0,0
GTM,0.19100000000000006,0.3932857404911519
HND,0.017000000000000015,0.1293357171384909
HRV,0,0
HUN,0,0
IND,0.023865000000000025,0.07203366425537909
ITA,0,0
MEX,0.6452899602736154,0.28247951179481373
NLD,0,0
PAK,0.008000000000000007,0.08912880535463237
PER,0.027000000000000024,0.162164414398774
PRT,0,0
ROU,0,0
SRB,0,0
SVN,0,0
TUR,0,0
USA,0.0030000000000000027,0.05471740119919799
VEN,0.019000000000000017,0.13659303663678343
XKO,0,0
