ID_0,est,se
ALB,0,0
ARG,0.009000000000000008,0.09448771310560929
AUT,0,0
BEL,0,0
BGR,0,0
CHN,0,0
DEU,0,0
DOM,0.988,0.10893974420691407
ESP,0,0
FRA,0,0
GRC,0,0
GTM,0.21599999999999997,0.4117201883725323
HND,0.01200000000000001,0.10893974420691407
HRV,0,0
HUN,0,0
IND,0.058136000000000077,0.11275082681794073
ITA,0,0
MEX,0.9989529738329689,0.2609661790806355
NLD,0,0
PAK,0.025000000000000022,0.15620307103062794
PER,0.21799999999999997,0.4130939925085411
PRT,0,0
ROU,0,0
SRB,0,0
SVN,0,0
TUR,0,0
USA,0.0030000000000000027,0.05471740119919799
VEN,0.06699999999999995,0.25014710386805117
XKO,0,0
