lon,lat,est,se,month
-0.27499999999999997,43.1,0,0,07
-0.275,43.125,0,0,07
-0.30000000000000004,38.55,0,0,07
-0.30000000000000004,38.900000000000006,0,0,07
-0.30000000000000004,39.05,0,0,07
-0.30000000000000004,39.1,0,0,07
-0.30000000000000004,39.125,0,0,07
-0.30000000000000004,39.175,0,0,07
-0.30000000000000004,39.25,0,0,07
-0.30000000000000004,39.275000000000006,0,0,07
-0.30000000000000004,39.55,0,0,07
-0.30000000000000004,39.575,0,0,07
-0.3,39.6,0,0,07
-0.30000000000000004,39.6,0,0,07
-0.3,39.625,0,0,07
-0.30000000000000004,39.625,0,0,07
-0.3,39.65,0,0,07
-0.30000000000000004,39.650000000000006,0,0,07
-0.3,39.675,0,0,07
-0.30000000000000004,39.675,0,0,07
-0.30000000000000004,39.975,0,0,07
-0.3,41.5,0,0,07
-0.3,41.525,0,0,07
-0.35,38.45,0,0,07
-0.35000000000000003,38.45,0,0,07
-0.35,38.475,0,0,07
-0.35,38.5,0,0,07
-0.35,38.525,0,0,07
-0.35,38.55,0,0,07
-0.35,38.574999999999996,0,0,07
-0.35,38.65,0,0,07
-0.35,38.675,0,0,07
-0.35,38.7,0,0,07
-0.35,38.725,0,0,07
-0.35,38.75,0,0,07
-0.35,38.775,0,0,07
-0.35000000000000003,38.775000000000006,0,0,07
-0.35000000000000003,38.875,0,0,07
-0.35,38.9,0,0,07
-0.35,38.925,0,0,07
-0.35,38.95,0,0,07
-0.35,38.975,0,0,07
-0.35,39,0,0,07
-0.35,39.025,0,0,07
-0.35,39.05,0,0,07
-0.35,39.074999999999996,0,0,07
-0.35,39.1,0,0,07
-0.35,39.125,0,0,07
-0.35000000000000003,39.125,0,0,07
-0.35,39.15,0,0,07
-0.35000000000000003,39.150000000000006,0,0,07
-0.35,39.175,0,0,07
-0.35,39.2,0,0,07
-0.35000000000000003,39.2,0,0,07
-0.35,39.225,0,0,07
-0.35,39.25,0,0,07
-0.35,39.275,0,0,07
-0.35,39.3,0,0,07
-0.35000000000000003,39.3,0,0,07
-0.35,39.324999999999996,0,0,07
-0.35000000000000003,39.325,0,0,07
-0.35,39.35,0,0,07
-0.35000000000000003,39.35,0,0,07
-0.35,39.375,0,0,07
-0.35000000000000003,39.375,0,0,07
-0.35000000000000003,39.400000000000006,0,0,07
-0.35000000000000003,39.425,0,0,07
-0.35000000000000003,39.45,0,0,07
-0.35000000000000003,39.475,0,0,07
-0.35,39.5,0,0,07
-0.35000000000000003,39.5,0,0,07
-0.35,39.525,0,0,07
-0.35000000000000003,39.525000000000006,0,0,07
-0.35,39.55,0,0,07
-0.35000000000000003,39.55,0,0,07
-0.35,39.574999999999996,1.4889808412305916e-13,2.846570629185741e-13,07
-0.35000000000000003,39.575,1.4889808412305916e-13,2.846570629185741e-13,07
-0.35,39.6,0,0,07
-0.35000000000000003,39.6,0,0,07
-0.35,39.625,0,0,07
-0.35000000000000003,39.625,0,0,07
-0.35,39.65,0,0,07
-0.35000000000000003,39.650000000000006,0,0,07
-0.35,39.675,0,0,07
-0.35000000000000003,39.675,0,0,07
-0.35,39.7,0,0,07
-0.35000000000000003,39.7,0,0,07
-0.35,39.725,0,0,07
-0.35,39.8,0,0,07
-0.35,39.824999999999996,0,0,07
-0.35,39.85,0,0,07
-0.35,39.875,0,0,07
-0.35,39.9,0,0,07
-0.35,39.925,0,0,07
-0.35,39.95,0,0,07
-0.35,39.975,0,0,07
-0.35,40,0,0,07
-0.35,40.025,0,0,07
-0.35,40.1,0,0,07
-0.35,40.125,0,0,07
-0.35,40.15,0,0,07
-0.35,40.175,0,0,07
-0.35,40.4,0,0,07
-0.35,40.425,0,0,07
-0.35000000000000003,40.575,0,0,07
-0.35,40.6,0,0,07
-0.35,40.625,0,0,07
-0.35,40.9,0,0,07
-0.35,40.925,0,0,07
-0.35,41.25,0,0,07
-0.35,41.275,0,0,07
-0.35,41.45,0,0,07
-0.35,41.475,0,0,07
-0.35,41.5,0,0,07
-0.35,41.525,0,0,07
-0.35,42.824999999999996,0,0,07
-0.35000000000000003,42.85,0,0,07
-0.35000000000000003,42.975,0,0,07
-0.35000000000000003,43.3,0,0,07
-0.375,38.45,0,0,07
-0.375,38.475,0,0,07
-0.375,38.5,0,0,07
-0.375,38.525,0,0,07
-0.375,38.55,0,0,07
-0.375,38.575,0,0,07
-0.375,38.65,0,0,07
-0.375,38.675,0,0,07
-0.375,38.7,0,0,07
-0.375,38.725,0,0,07
-0.375,38.75,0,0,07
-0.375,38.775,0,0,07
-0.375,38.8,0,0,07
-0.375,38.824999999999996,0,0,07
-0.375,38.85,0,0,07
-0.375,38.875,0,0,07
-0.375,38.9,0,0,07
-0.375,38.925,0,0,07
-0.375,38.95,0,0,07
-0.375,38.975,0,0,07
-0.375,39,0,0,07
-0.375,39.025,0,0,07
-0.375,39.05,0,0,07
-0.375,39.074999999999996,0,0,07
-0.375,39.075,0,0,07
-0.375,39.1,0,0,07
-0.375,39.125,0,0,07
-0.375,39.15,0,0,07
-0.375,39.150000000000006,0,0,07
-0.375,39.175,0,0,07
-0.375,39.2,0,0,07
-0.375,39.225,0,0,07
-0.375,39.25,0,0,07
-0.375,39.275,0,0,07
-0.375,39.3,0,0,07
-0.375,39.324999999999996,0,0,07
-0.375,39.35,0,0,07
-0.375,39.375,0,0,07
-0.375,39.4,0,0,07
-0.375,39.400000000000006,0,0,07
-0.375,39.425,0,0,07
-0.375,39.45,0,0,07
-0.375,39.475,0,0,07
-0.375,39.5,0,0,07
-0.375,39.525,0,0,07
-0.375,39.525000000000006,0,0,07
-0.375,39.55,0,0,07
-0.375,39.574999999999996,0,0,07
-0.375,39.575,0,0,07
-0.375,39.6,0,0,07
-0.375,39.625,0,0,07
-0.375,39.65,0,0,07
-0.375,39.675,0,0,07
-0.375,39.7,0,0,07
-0.375,39.725,0,0,07
-0.375,39.75,0,0,07
-0.375,39.775,0,0,07
-0.375,39.8,0,0,07
-0.375,39.824999999999996,0,0,07
-0.375,39.85,0,0,07
-0.375,39.875,0,0,07
-0.375,39.9,0,0,07
-0.375,39.925,0,0,07
-0.375,39.95,0,0,07
-0.375,39.975,0,0,07
-0.375,40,0,0,07
-0.375,40.025,0,0,07
-0.375,40.025000000000006,0,0,07
-0.375,40.05,0,0,07
-0.375,40.074999999999996,0,0,07
-0.375,40.1,0,0,07
-0.375,40.125,0,0,07
-0.375,40.2,0,0,07
-0.375,40.225,0,0,07
-0.375,40.25,0,0,07
-0.375,40.275,0,0,07
-0.375,40.45,0,0,07
-0.375,40.475,0,0,07
-0.375,40.55,0,0,07
-0.375,40.574999999999996,0,0,07
-0.375,40.6,0,0,07
-0.375,40.625,0,0,07
-0.375,40.75,0,0,07
-0.375,40.775,0,0,07
-0.375,40.85,0,0,07
-0.375,40.875,0,0,07
-0.375,40.9,0,0,07
-0.375,40.925,0,0,07
-0.375,40.95,0,0,07
-0.375,40.975,0,0,07
-0.375,41.1,0,0,07
-0.375,41.125,0,0,07
-0.375,41.15,0,0,07
-0.375,41.175,0,0,07
-0.375,41.2,0,0,07
-0.375,41.225,0,0,07
-0.375,41.25,0,0,07
-0.375,41.275,0,0,07
-0.375,41.3,0,0,07
-0.375,41.325,0,0,07
-0.375,41.5,0,0,07
-0.375,41.525,0,0,07
-0.375,42.85,0,0,07
-0.375,42.95,0,0,07
-0.375,43.25,0,0,07
-0.375,43.275,0,0,07
-0.375,43.275000000000006,0,0,07
-0.375,43.3,0,0,07
-0.375,43.324999999999996,0,0,07
-0.4,38.425,0,0,07
-0.4,38.45,0,0,07
-0.4,38.475,0,0,07
-0.4,38.5,0,0,07
-0.4,38.525,0,0,07
-0.4,38.65,0,0,07
-0.4,38.675,0,0,07
-0.4,38.7,0,0,07
-0.4,38.725,0,0,07
-0.4,38.75,0,0,07
-0.4,38.775,0,0,07
-0.4,38.775000000000006,0,0,07
-0.4,38.8,0,0,07
-0.4,38.824999999999996,0,0,07
-0.4,38.825,0,0,07
-0.4,38.85,0,0,07
-0.4,38.875,0,0,07
-0.4,38.9,0,0,07
-0.4,38.925,0,0,07
-0.4,38.95,0,0,07
-0.4,38.975,0,0,07
-0.4,39,0,0,07
-0.4,39.025,0,0,07
-0.4,39.05,0,0,07
-0.4,39.074999999999996,0,0,07
-0.4,39.1,0,0,07
-0.4,39.125,0,0,07
-0.4,39.15,0,0,07
-0.4,39.150000000000006,0,0,07
-0.4,39.175,0,0,07
-0.4,39.2,0,0,07
-0.4,39.225,0,0,07
-0.4,39.25,0,0,07
-0.4,39.275,0,0,07
-0.4,39.275000000000006,0,0,07
-0.4,39.3,0,0,07
-0.4,39.324999999999996,0,0,07
-0.4,39.35,0,0,07
-0.4,39.375,0,0,07
-0.4,39.4,0,0,07
-0.4,39.400000000000006,0,0,07
-0.4,39.425,0,0,07
-0.4,39.45,0,0,07
-0.4,39.475,0,0,07
-0.4,39.5,0,0,07
-0.4,39.525,1.4902682758671283e-16,2.849031892300673e-16,07
-0.4,39.525000000000006,1.4902682758671283e-16,2.849031892300673e-16,07
-0.4,39.55,0,0,07
-0.4,39.574999999999996,0,0,07
-0.4,39.575,0,0,07
-0.4,39.6,0,0,07
-0.4,39.625,0,0,07
-0.4,39.65,0,0,07
-0.4,39.675,0,0,07
-0.4,39.7,0,0,07
-0.4,39.725,0,0,07
-0.4,39.75,0,0,07
-0.4,39.775,0,0,07
-0.4,39.775000000000006,0,0,07
-0.4,39.8,0,0,07
-0.4,39.824999999999996,0,0,07
-0.4,39.85,0,0,07
-0.4,39.875,0,0,07
-0.4,39.9,0,0,07
-0.4,39.925,0,0,07
-0.4,39.95,0,0,07
-0.4,39.975,0,0,07
-0.4,40,0,0,07
-0.4,40.025,0,0,07
-0.4,40.025000000000006,0,0,07
-0.4,40.05,0,0,07
-0.4,40.074999999999996,0,0,07
-0.4,40.1,0,0,07
-0.4,40.125,0,0,07
-0.4,40.2,0,0,07
-0.4,40.225,0,0,07
-0.4,40.25,0,0,07
-0.4,40.275,0,0,07
-0.4,40.45,0,0,07
-0.4,40.475,0,0,07
-0.4,40.55,0,0,07
-0.4,40.574999999999996,0,0,07
-0.4,40.6,0,0,07
-0.4,40.625,0,0,07
-0.4,40.75,0,0,07
-0.4,40.775,0,0,07
-0.4,40.85,0,0,07
-0.4,40.875,0,0,07
-0.4,40.9,0,0,07
-0.4,40.925,0,0,07
-0.4,40.95,0,0,07
-0.4,40.975,0,0,07
-0.4,41.1,0,0,07
-0.4,41.125,0,0,07
-0.4,41.15,0,0,07
-0.4,41.175,0,0,07
-0.4,41.2,0,0,07
-0.4,41.225,0,0,07
-0.4,41.25,0,0,07
-0.4,41.275,0,0,07
-0.4,41.5,0,0,07
-0.4,41.525,0,0,07
-0.4,41.525000000000006,0,0,07
-0.4,43.25,0,0,07
-0.4,43.275,0,0,07
-0.4,43.3,0,0,07
-0.4,43.324999999999996,0,0,07
-0.4,43.325,0,0,07
-0.425,38.35,0,0,07
-0.425,38.375,0,0,07
-0.425,38.4,0,0,07
-0.425,38.400000000000006,0,0,07
-0.425,38.425,0,0,07
-0.425,38.45,0,0,07
-0.425,38.475,0,0,07
-0.425,38.5,0,0,07
-0.425,38.525,0,0,07
-0.425,38.6,0,0,07
-0.425,38.625,0,0,07
-0.425,38.65,0,0,07
-0.425,38.675,0,0,07
-0.425,38.7,0,0,07
-0.425,38.725,0,0,07
-0.425,38.75,0,0,07
-0.425,38.775,0,0,07
-0.425,38.775000000000006,0,0,07
-0.425,38.8,0,0,07
-0.425,38.825,0,0,07
-0.425,38.85,0,0,07
-0.425,38.875,0,0,07
-0.425,38.9,0,0,07
-0.425,38.900000000000006,0,0,07
-0.425,38.925,0,0,07
-0.425,38.95,0,0,07
-0.425,38.975,0,0,07
-0.425,39,0,0,07
-0.425,39.025,0,0,07
-0.425,39.05,0,0,07
-0.425,39.1,0,0,07
-0.425,39.125,0,0,07
-0.425,39.15,0,0,07
-0.425,39.150000000000006,0,0,07
-0.425,39.175,0,0,07
-0.425,39.2,0,0,07
-0.425,39.225,0,0,07
-0.425,39.25,0,0,07
-0.425,39.275,0,0,07
-0.425,39.275000000000006,0,0,07
-0.425,39.3,0,0,07
-0.425,39.324999999999996,0,0,07
-0.425,39.325,0,0,07
-0.425,39.35,0,0,07
-0.425,39.375,0,0,07
-0.425,39.4,0,0,07
-0.425,39.400000000000006,0,0,07
-0.425,39.425,0,0,07
-0.425,39.45,0,0,07
-0.425,39.475,0,0,07
-0.425,39.5,0,0,07
-0.425,39.525,0,0,07
-0.425,39.525000000000006,0,0,07
-0.425,39.55,0,0,07
-0.425,39.574999999999996,0,0,07
-0.425,39.575,0,0,07
-0.425,39.6,0,0,07
-0.425,39.625,0,0,07
-0.425,39.65,0,0,07
-0.425,39.650000000000006,0,0,07
-0.425,39.675,0,0,07
-0.425,39.7,0,0,07
-0.425,39.725,0,0,07
-0.425,39.75,0,0,07
-0.425,39.775,0,0,07
