year,month,gid_2,est,se
2017,06,ESP.10.1_1,0.103,0.304110972316823
2017,06,ESP.10.2_1,0.162,0.36863517451796685
2017,06,ESP.10.3_1,0.057,0.2319586273558386
2017,06,ESP.18.1_1,0.086,0.28050433629924987
2017,06,ESP.2.1_1,0.086,0.28050433629924987
2017,06,ESP.2.2_1,0.069,0.2535809600567505
2017,06,ESP.2.3_1,0.081,0.27297163499805893
2017,06,ESP.4.1_1,0.067,0.25014710386805117
2017,06,ESP.4.3_1,0.086,0.28050433629924987
2017,06,ESP.6.1_1,0.028,0.16505527329729044
2017,06,ESP.6.2_1,0.025,0.15620307103062794
2017,06,ESP.6.3_1,0.11,0.31304631925323445
2017,06,ESP.6.4_1,0.091,0.28775302222878874
2017,06,FRA.11.11_1,0.084,0.2775266131761439
2017,06,FRA.11.6_1,0.123,0.32860155048170264
