ID_0,est,se
ALB,0.9999999615302069,0.23163548713088164
ARE,0.966,0.18131981931624816
AUT,0.9849012715265967,0.17798245317152567
BEL,0.011989000000000027,0.01942534454457945
BGR,0,0
CHE,0.409555479552,0.18524573225770696
CHN,0,0
COL,0.0020000000000000018,0.04469897088298564
CZE,0.924304,0.27972845951365255
DEU,0.9999639115675286,0.19414590495824685
DNK,0.992,0.08912880535463237
ESP,0.9330725777025761,0.0394061669877888
FRA,0.9381228475906542,0.056081272854401565
GBR,0.56,0.49663532561291557
GMB,0.715,0.4516403203645341
GRC,0.41253528400000006,0.13059887686637464
HRV,0.889187326336,0.3168024833151541
HUN,0.9999740366433605,0.11888269285617403
IND,0.46702,0.08742535730567433
IRN,0.02400000000000002,0.15312559370479986
ITA,0.9999999999992757,0.26440933811196865
MAR,0.001998999999999973,0.03162277660168379
MEX,0.16916799999999999,0.18944095877069597
NLD,1,0.17379477649343883
PAK,0,0
PER,0.0050000000000000044,0.03528448660523481
POL,0.123,0.32860155048170264
PRT,0.78726086836,0.2457735392920244
ROU,0.886351,0.21977273103655842
RUS,0.14500000000000002,0.3522770203960217
SAU,0.14800000000000002,0.3552776691859794
SRB,0.78367549105,0.22424042391836724
SVN,0,0
TUR,0.9998925987144893,0.1483785583962453
USA,0,0
UZB,0.952,0.21387319079712103
XKO,0.979751929888,0.29146643982358583
